zip5	hrrcity	hrrstate	hrr	region
03740	Lebanon	NH	281	1
03741	Lebanon	NH	281	1
03743	Lebanon	NH	281	1
03745	Lebanon	NH	281	1
03746	Lebanon	NH	281	1
03748	Lebanon	NH	281	1
03749	Lebanon	NH	281	1
03750	Lebanon	NH	281	1
03751	Lebanon	NH	281	1
03752	Lebanon	NH	281	1
03753	Lebanon	NH	281	1
03754	Lebanon	NH	281	1
03755	Lebanon	NH	281	1
03756	Lebanon	NH	281	1
03765	Lebanon	NH	281	1
03766	Lebanon	NH	281	1
03768	Lebanon	NH	281	1
03769	Lebanon	NH	281	1
03770	Lebanon	NH	281	1
03771	Lebanon	NH	281	1
03773	Lebanon	NH	281	1
03774	Lebanon	NH	281	1
03777	Lebanon	NH	281	1
03779	Lebanon	NH	281	1
03780	Lebanon	NH	281	1
03781	Lebanon	NH	281	1
03782	Lebanon	NH	281	1
03784	Lebanon	NH	281	1
03785	Lebanon	NH	281	1
03801	Manchester	NH	282	1
03802	Manchester	NH	282	1
03804	Portland	ME	222	1
03805	Portland	ME	222	1
03809	Manchester	NH	282	1
03810	Manchester	NH	282	1
03811	Boston	MA	227	2
03812	Portland	ME	222	1
03813	Portland	ME	222	1
03814	Manchester	NH	282	1
03815	Portland	ME	222	1
03816	Manchester	NH	282	1
03817	Portland	ME	222	1
03818	Portland	ME	222	1
03819	Manchester	NH	282	1
03820	Portland	ME	222	1
03821	Portland	ME	222	1
03822	Portland	ME	222	1
03823	Portland	ME	222	1
03824	Portland	ME	222	1
03825	Portland	ME	222	1
03826	Boston	MA	227	2
03827	Manchester	NH	282	1
03830	Manchester	NH	282	1
03832	Portland	ME	222	1
03833	Manchester	NH	282	1
03835	Portland	ME	222	1
03836	Manchester	NH	282	1
03837	Manchester	NH	282	1
03838	Portland	ME	222	1
03839	Portland	ME	222	1
03840	Manchester	NH	282	1
03841	Manchester	NH	282	1
03842	Manchester	NH	282	1
03843	Manchester	NH	282	1
03844	Manchester	NH	282	1
03845	Portland	ME	222	1
03846	Portland	ME	222	1
03847	Portland	ME	222	1
03848	Manchester	NH	282	1
03849	Portland	ME	222	1
03850	Manchester	NH	282	1
03851	Portland	ME	222	1
03852	Portland	ME	222	1
03853	Manchester	NH	282	1
03854	Manchester	NH	282	1
03855	Portland	ME	222	1
03856	Manchester	NH	282	1
03857	Manchester	NH	282	1
03858	Manchester	NH	282	1
03859	Manchester	NH	282	1
03860	Portland	ME	222	1
03861	Portland	ME	222	1
03862	Manchester	NH	282	1
03864	Manchester	NH	282	1
03865	Boston	MA	227	2
03866	Portland	ME	222	1
03867	Portland	ME	222	1
03868	Portland	ME	222	1
03869	Portland	ME	222	1
03870	Manchester	NH	282	1
03871	Manchester	NH	282	1
03872	Manchester	NH	282	1
03873	Manchester	NH	282	1
03874	Boston	MA	227	2
03875	Portland	ME	222	1
03878	Portland	ME	222	1
03882	Manchester	NH	282	1
03883	Manchester	NH	282	1
03884	Portland	ME	222	1
03885	Manchester	NH	282	1
03886	Manchester	NH	282	1
03887	Portland	ME	222	1
03890	Manchester	NH	282	1
03894	Manchester	NH	282	1
03896	Manchester	NH	282	1
03897	Manchester	NH	282	1
03901	Portland	ME	222	1
03902	Portland	ME	222	1
03903	Portland	ME	222	1
03904	Portland	ME	222	1
03905	Portland	ME	222	1
03906	Portland	ME	222	1
03907	Portland	ME	222	1
03908	Portland	ME	222	1
03909	Portland	ME	222	1
03910	Portland	ME	222	1
03911	Portland	ME	222	1
04001	Portland	ME	222	1
04002	Portland	ME	222	1
04003	Portland	ME	222	1
04004	Portland	ME	222	1
04005	Portland	ME	222	1
04006	Portland	ME	222	1
04007	Portland	ME	222	1
04008	Portland	ME	222	1
04009	Portland	ME	222	1
04010	Portland	ME	222	1
04011	Portland	ME	222	1
04013	Portland	ME	222	1
04014	Portland	ME	222	1
04015	Portland	ME	222	1
04016	Portland	ME	222	1
04017	Portland	ME	222	1
04019	Portland	ME	222	1
04020	Portland	ME	222	1
04021	Portland	ME	222	1
04022	Portland	ME	222	1
04024	Portland	ME	222	1
04027	Portland	ME	222	1
04028	Portland	ME	222	1
04029	Portland	ME	222	1
04030	Portland	ME	222	1
04032	Portland	ME	222	1
04033	Portland	ME	222	1
04034	Portland	ME	222	1
04037	Portland	ME	222	1
04038	Portland	ME	222	1
04039	Portland	ME	222	1
04040	Portland	ME	222	1
04041	Portland	ME	222	1
04042	Portland	ME	222	1
04043	Portland	ME	222	1
04046	Portland	ME	222	1
04047	Portland	ME	222	1
04048	Portland	ME	222	1
04049	Portland	ME	222	1
04050	Portland	ME	222	1
04051	Portland	ME	222	1
04054	Portland	ME	222	1
04055	Portland	ME	222	1
04056	Portland	ME	222	1
04057	Portland	ME	222	1
04061	Portland	ME	222	1
04062	Portland	ME	222	1
04063	Portland	ME	222	1
04064	Portland	ME	222	1
04066	Portland	ME	222	1
04068	Portland	ME	222	1
04069	Portland	ME	222	1
04070	Portland	ME	222	1
04071	Portland	ME	222	1
04072	Portland	ME	222	1
04073	Portland	ME	222	1
04074	Portland	ME	222	1
04075	Portland	ME	222	1
04076	Portland	ME	222	1
04077	Portland	ME	222	1
04078	Portland	ME	222	1
04079	Portland	ME	222	1
04082	Portland	ME	222	1
04083	Portland	ME	222	1
04084	Portland	ME	222	1
04085	Portland	ME	222	1
04086	Portland	ME	222	1
04087	Portland	ME	222	1
04088	Portland	ME	222	1
04090	Portland	ME	222	1
04091	Portland	ME	222	1
04092	Portland	ME	222	1
04093	Portland	ME	222	1
04094	Portland	ME	222	1
04095	Portland	ME	222	1
04096	Portland	ME	222	1
04097	Portland	ME	222	1
04098	Portland	ME	222	1
04101	Portland	ME	222	1
04102	Portland	ME	222	1
04103	Portland	ME	222	1
04104	Portland	ME	222	1
04105	Portland	ME	222	1
04106	Portland	ME	222	1
04107	Portland	ME	222	1
04108	Portland	ME	222	1
04109	Portland	ME	222	1
04110	Portland	ME	222	1
04112	Portland	ME	222	1
04116	Portland	ME	222	1
04122	Portland	ME	222	1
04123	Portland	ME	222	1
04124	Portland	ME	222	1
04210	Portland	ME	222	1
04211	Portland	ME	222	1
04212	Portland	ME	222	1
04216	Portland	ME	222	1
04217	Portland	ME	222	1
04219	Portland	ME	222	1
04220	Portland	ME	222	1
04221	Portland	ME	222	1
04222	Portland	ME	222	1
04223	Portland	ME	222	1
04224	Portland	ME	222	1
04225	Portland	ME	222	1
04226	Portland	ME	222	1
04227	Portland	ME	222	1
04228	Portland	ME	222	1
04230	Portland	ME	222	1
04231	Portland	ME	222	1
04234	Portland	ME	222	1
04236	Portland	ME	222	1
04237	Portland	ME	222	1
04238	Portland	ME	222	1
04239	Portland	ME	222	1
04240	Portland	ME	222	1
04241	Portland	ME	222	1
04243	Portland	ME	222	1
04250	Portland	ME	222	1
04252	Portland	ME	222	1
04253	Portland	ME	222	1
04254	Portland	ME	222	1
04255	Portland	ME	222	1
04256	Portland	ME	222	1
04257	Portland	ME	222	1
04258	Portland	ME	222	1
04259	Portland	ME	222	1
04260	Portland	ME	222	1
04261	Portland	ME	222	1
04262	Portland	ME	222	1
04263	Portland	ME	222	1
04265	Portland	ME	222	1
04266	Portland	ME	222	1
04267	Portland	ME	222	1
04268	Portland	ME	222	1
04270	Portland	ME	222	1
04271	Portland	ME	222	1
04274	Portland	ME	222	1
04275	Portland	ME	222	1
04276	Portland	ME	222	1
04280	Portland	ME	222	1
04281	Portland	ME	222	1
04282	Portland	ME	222	1
04284	Portland	ME	222	1
04285	Portland	ME	222	1
04286	Portland	ME	222	1
04287	Portland	ME	222	1
04288	Portland	ME	222	1
04289	Portland	ME	222	1
04290	Portland	ME	222	1
04291	Portland	ME	222	1
04292	Portland	ME	222	1
04294	Portland	ME	222	1
04330	Portland	ME	222	1
04332	Portland	ME	222	1
04333	Portland	ME	222	1
04336	Portland	ME	222	1
04338	Portland	ME	222	1
04341	Portland	ME	222	1
04342	Portland	ME	222	1
04343	Portland	ME	222	1
04344	Portland	ME	222	1
04345	Portland	ME	222	1
04346	Portland	ME	222	1
04347	Portland	ME	222	1
04348	Portland	ME	222	1
04349	Portland	ME	222	1
04350	Portland	ME	222	1
04351	Portland	ME	222	1
04352	Portland	ME	222	1
04353	Portland	ME	222	1
04354	Portland	ME	222	1
04355	Portland	ME	222	1
04357	Portland	ME	222	1
04358	Portland	ME	222	1
04359	Portland	ME	222	1
04360	Portland	ME	222	1
04363	Portland	ME	222	1
04364	Portland	ME	222	1
04401	Bangor	ME	221	1
04402	Bangor	ME	221	1
04406	Bangor	ME	221	1
04408	Bangor	ME	221	1
04410	Bangor	ME	221	1
04411	Bangor	ME	221	1
04412	Bangor	ME	221	1
04413	Bangor	ME	221	1
04414	Bangor	ME	221	1
04415	Bangor	ME	221	1
04416	Bangor	ME	221	1
04417	Bangor	ME	221	1
04418	Bangor	ME	221	1
04419	Bangor	ME	221	1
04420	Bangor	ME	221	1
04421	Bangor	ME	221	1
04422	Bangor	ME	221	1
04424	Bangor	ME	221	1
04426	Bangor	ME	221	1
04427	Bangor	ME	221	1
04428	Bangor	ME	221	1
04429	Bangor	ME	221	1
04430	Bangor	ME	221	1
04431	Bangor	ME	221	1
04434	Bangor	ME	221	1
04435	Bangor	ME	221	1
04438	Bangor	ME	221	1
04441	Bangor	ME	221	1
04442	Bangor	ME	221	1
04443	Bangor	ME	221	1
04444	Bangor	ME	221	1
04448	Bangor	ME	221	1
04449	Bangor	ME	221	1
04450	Bangor	ME	221	1
04451	Bangor	ME	221	1
04453	Bangor	ME	221	1
04454	Bangor	ME	221	1
04455	Bangor	ME	221	1
04456	Bangor	ME	221	1
04457	Bangor	ME	221	1
04459	Bangor	ME	221	1
04460	Bangor	ME	221	1
04461	Bangor	ME	221	1
04462	Bangor	ME	221	1
04463	Bangor	ME	221	1
04464	Bangor	ME	221	1
04467	Bangor	ME	221	1
04468	Bangor	ME	221	1
04469	Bangor	ME	221	1
04471	Bangor	ME	221	1
04472	Bangor	ME	221	1
04473	Bangor	ME	221	1
04474	Bangor	ME	221	1
04475	Bangor	ME	221	1
04476	Bangor	ME	221	1
04478	Bangor	ME	221	1
04479	Bangor	ME	221	1
04481	Bangor	ME	221	1
04485	Bangor	ME	221	1
04487	Bangor	ME	221	1
04488	Bangor	ME	221	1
04489	Bangor	ME	221	1
04490	Bangor	ME	221	1
04491	Bangor	ME	221	1
04492	Bangor	ME	221	1
04493	Bangor	ME	221	1
04495	Bangor	ME	221	1
04496	Bangor	ME	221	1
04497	Bangor	ME	221	1
04530	Portland	ME	222	1
04535	Portland	ME	222	1
04537	Portland	ME	222	1
04538	Portland	ME	222	1
04539	Portland	ME	222	1
04541	Portland	ME	222	1
04543	Portland	ME	222	1
04544	Portland	ME	222	1
04547	Portland	ME	222	1
04548	Portland	ME	222	1
04549	Portland	ME	222	1
04551	Portland	ME	222	1
04553	Portland	ME	222	1
04554	Portland	ME	222	1
04555	Portland	ME	222	1
04556	Portland	ME	222	1
04558	Portland	ME	222	1
04562	Portland	ME	222	1
04563	Portland	ME	222	1
04564	Portland	ME	222	1
04565	Portland	ME	222	1
04568	Portland	ME	222	1
04570	Portland	ME	222	1
04571	Portland	ME	222	1
04572	Portland	ME	222	1
04573	Portland	ME	222	1
04574	Portland	ME	222	1
04575	Portland	ME	222	1
04576	Portland	ME	222	1
04578	Portland	ME	222	1
04579	Portland	ME	222	1
04605	Bangor	ME	221	1
04606	Bangor	ME	221	1
04607	Bangor	ME	221	1
04609	Bangor	ME	221	1
04611	Bangor	ME	221	1
04612	Bangor	ME	221	1
04613	Bangor	ME	221	1
04614	Bangor	ME	221	1
04616	Bangor	ME	221	1
04617	Bangor	ME	221	1
04619	Bangor	ME	221	1
04622	Bangor	ME	221	1
04623	Bangor	ME	221	1
04624	Bangor	ME	221	1
04625	Bangor	ME	221	1
04626	Bangor	ME	221	1
04627	Bangor	ME	221	1
04628	Bangor	ME	221	1
04629	Bangor	ME	221	1
04630	Bangor	ME	221	1
04631	Bangor	ME	221	1
04634	Bangor	ME	221	1
04635	Bangor	ME	221	1
04637	Bangor	ME	221	1
04640	Bangor	ME	221	1
04642	Bangor	ME	221	1
04643	Bangor	ME	221	1
04644	Bangor	ME	221	1
04645	Bangor	ME	221	1
04646	Bangor	ME	221	1
04648	Bangor	ME	221	1
04649	Bangor	ME	221	1
04650	Bangor	ME	221	1
04652	Bangor	ME	221	1
04653	Bangor	ME	221	1
04654	Bangor	ME	221	1
04655	Bangor	ME	221	1
04657	Bangor	ME	221	1
04658	Bangor	ME	221	1
04660	Bangor	ME	221	1
04662	Bangor	ME	221	1
04664	Bangor	ME	221	1
04666	Bangor	ME	221	1
04667	Bangor	ME	221	1
04668	Bangor	ME	221	1
04669	Bangor	ME	221	1
04671	Bangor	ME	221	1
04672	Bangor	ME	221	1
04673	Bangor	ME	221	1
04674	Bangor	ME	221	1
04675	Bangor	ME	221	1
04676	Bangor	ME	221	1
04677	Bangor	ME	221	1
04679	Bangor	ME	221	1
04680	Bangor	ME	221	1
04681	Bangor	ME	221	1
04683	Bangor	ME	221	1
04684	Bangor	ME	221	1
04685	Bangor	ME	221	1
04686	Bangor	ME	221	1
04691	Bangor	ME	221	1
04693	Bangor	ME	221	1
04694	Bangor	ME	221	1
04730	Bangor	ME	221	1
04732	Bangor	ME	221	1
04733	Bangor	ME	221	1
04734	Bangor	ME	221	1
04735	Bangor	ME	221	1
04736	Bangor	ME	221	1
04737	Bangor	ME	221	1
04738	Bangor	ME	221	1
04739	Bangor	ME	221	1
04740	Bangor	ME	221	1
04741	Bangor	ME	221	1
04742	Bangor	ME	221	1
04743	Bangor	ME	221	1
04744	Bangor	ME	221	1
04745	Bangor	ME	221	1
04746	Bangor	ME	221	1
04747	Bangor	ME	221	1
04750	Bangor	ME	221	1
04751	Bangor	ME	221	1
04756	Bangor	ME	221	1
04757	Bangor	ME	221	1
04758	Bangor	ME	221	1
04760	Bangor	ME	221	1
04761	Bangor	ME	221	1
04762	Bangor	ME	221	1
04763	Bangor	ME	221	1
04764	Bangor	ME	221	1
04765	Bangor	ME	221	1
04766	Bangor	ME	221	1
04768	Bangor	ME	221	1
04769	Bangor	ME	221	1
04772	Bangor	ME	221	1
04773	Bangor	ME	221	1
04774	Bangor	ME	221	1
04775	Bangor	ME	221	1
04776	Bangor	ME	221	1
04777	Bangor	ME	221	1
04779	Bangor	ME	221	1
04780	Bangor	ME	221	1
04781	Bangor	ME	221	1
04783	Bangor	ME	221	1
04785	Bangor	ME	221	1
04786	Bangor	ME	221	1
04787	Bangor	ME	221	1
04841	Portland	ME	222	1
04843	Portland	ME	222	1
04846	Portland	ME	222	1
04847	Portland	ME	222	1
04848	Portland	ME	222	1
04849	Portland	ME	222	1
04850	Portland	ME	222	1
04851	Portland	ME	222	1
04852	Portland	ME	222	1
04853	Portland	ME	222	1
04854	Portland	ME	222	1
04855	Portland	ME	222	1
04856	Portland	ME	222	1
04858	Portland	ME	222	1
04859	Portland	ME	222	1
04860	Portland	ME	222	1
04861	Portland	ME	222	1
04862	Portland	ME	222	1
04863	Portland	ME	222	1
04864	Portland	ME	222	1
04865	Portland	ME	222	1
04901	Portland	ME	222	1
04903	Portland	ME	222	1
04910	Portland	ME	222	1
04911	Bangor	ME	221	1
04912	Bangor	ME	221	1
04915	Bangor	ME	221	1
04917	Portland	ME	222	1
04918	Portland	ME	222	1
04920	Bangor	ME	221	1
04921	Bangor	ME	221	1
04922	Portland	ME	222	1
04923	Bangor	ME	221	1
04924	Bangor	ME	221	1
04925	Portland	ME	222	1
04926	Portland	ME	222	1
04927	Portland	ME	222	1
04928	Bangor	ME	221	1
04929	Bangor	ME	221	1
04930	Bangor	ME	221	1
04932	Bangor	ME	221	1
04933	Bangor	ME	221	1
04935	Portland	ME	222	1
04936	Portland	ME	222	1
04937	Portland	ME	222	1
04938	Portland	ME	222	1
04939	Bangor	ME	221	1
04940	Portland	ME	222	1
04941	Portland	ME	222	1
04942	Bangor	ME	221	1
04943	Bangor	ME	221	1
04944	Portland	ME	222	1
04945	Portland	ME	222	1
04947	Portland	ME	222	1
04949	Bangor	ME	221	1
04950	Bangor	ME	221	1
04951	Bangor	ME	221	1
04952	Bangor	ME	221	1
04953	Bangor	ME	221	1
04954	Portland	ME	222	1
04955	Portland	ME	222	1
04956	Portland	ME	222	1
04957	Bangor	ME	221	1
04958	Bangor	ME	221	1
04961	Bangor	ME	221	1
04962	Portland	ME	222	1
04963	Portland	ME	222	1
04964	Portland	ME	222	1
04965	Bangor	ME	221	1
04966	Portland	ME	222	1
04967	Bangor	ME	221	1
04969	Bangor	ME	221	1
04970	Portland	ME	222	1
04971	Bangor	ME	221	1
04972	Bangor	ME	221	1
04973	Bangor	ME	221	1
04974	Bangor	ME	221	1
04975	Portland	ME	222	1
04976	Bangor	ME	221	1
04978	Portland	ME	222	1
04979	Bangor	ME	221	1
04981	Bangor	ME	221	1
04982	Portland	ME	222	1
04983	Portland	ME	222	1
04984	Portland	ME	222	1
04985	Portland	ME	222	1
04986	Portland	ME	222	1
04987	Portland	ME	222	1
04988	Portland	ME	222	1
04989	Portland	ME	222	1
04992	Portland	ME	222	1
05001	Lebanon	NH	281	1
05009	Lebanon	NH	281	1
05030	Lebanon	NH	281	1
05031	Lebanon	NH	281	1
05032	Lebanon	NH	281	1
05033	Lebanon	NH	281	1
05034	Lebanon	NH	281	1
05035	Lebanon	NH	281	1
05036	Burlington	VT	424	1
05037	Lebanon	NH	281	1
05038	Lebanon	NH	281	1
05039	Lebanon	NH	281	1
05040	Lebanon	NH	281	1
05041	Burlington	VT	424	1
05042	Lebanon	NH	281	1
05043	Lebanon	NH	281	1
05045	Lebanon	NH	281	1
05046	Lebanon	NH	281	1
05047	Lebanon	NH	281	1
05048	Lebanon	NH	281	1
05049	Lebanon	NH	281	1
05050	Lebanon	NH	281	1
05051	Lebanon	NH	281	1
05052	Lebanon	NH	281	1
05053	Lebanon	NH	281	1
05054	Lebanon	NH	281	1
05055	Lebanon	NH	281	1
05056	Lebanon	NH	281	1
05058	Lebanon	NH	281	1
05059	Lebanon	NH	281	1
05060	Lebanon	NH	281	1
05061	Lebanon	NH	281	1
05062	Lebanon	NH	281	1
05065	Lebanon	NH	281	1
05067	Lebanon	NH	281	1
05068	Lebanon	NH	281	1
05069	Lebanon	NH	281	1
05070	Lebanon	NH	281	1
05071	Lebanon	NH	281	1
05072	Lebanon	NH	281	1
05073	Lebanon	NH	281	1
05074	Lebanon	NH	281	1
05075	Lebanon	NH	281	1
05076	Lebanon	NH	281	1
05077	Lebanon	NH	281	1
05079	Lebanon	NH	281	1
05081	Lebanon	NH	281	1
05083	Lebanon	NH	281	1
05084	Lebanon	NH	281	1
05085	Lebanon	NH	281	1
05086	Burlington	VT	424	1
05088	Lebanon	NH	281	1
05089	Lebanon	NH	281	1
05091	Lebanon	NH	281	1
05101	Lebanon	NH	281	1
05141	Lebanon	NH	281	1
05142	Lebanon	NH	281	1
05143	Lebanon	NH	281	1
05144	Lebanon	NH	281	1
05146	Lebanon	NH	281	1
05148	Lebanon	NH	281	1
05149	Lebanon	NH	281	1
05150	Lebanon	NH	281	1
05151	Lebanon	NH	281	1
05152	Lebanon	NH	281	1
05153	Lebanon	NH	281	1
05154	Lebanon	NH	281	1
05155	Lebanon	NH	281	1
05156	Lebanon	NH	281	1
05158	Lebanon	NH	281	1
05159	Lebanon	NH	281	1
05161	Lebanon	NH	281	1
05201	Albany	NY	295	4
05250	Albany	NY	295	4
05251	Albany	NY	295	4
05252	Albany	NY	295	4
05253	Burlington	VT	424	1
05254	Albany	NY	295	4
05255	Albany	NY	295	4
05257	Albany	NY	295	4
05260	Albany	NY	295	4
05261	Albany	NY	295	4
05262	Albany	NY	295	4
05301	Lebanon	NH	281	1
05302	Lebanon	NH	281	1
05303	Lebanon	NH	281	1
05304	Lebanon	NH	281	1
05340	Lebanon	NH	281	1
05341	Lebanon	NH	281	1
05342	Albany	NY	295	4
05343	Lebanon	NH	281	1
05344	Lebanon	NH	281	1
05345	Lebanon	NH	281	1
05346	Lebanon	NH	281	1
05350	Springfield	MA	230	2
05351	Lebanon	NH	281	1
05352	Springfield	MA	230	2
05353	Lebanon	NH	281	1
05354	Lebanon	NH	281	1
05355	Lebanon	NH	281	1
05356	Albany	NY	295	4
05357	Lebanon	NH	281	1
05358	Albany	NY	295	4
05359	Lebanon	NH	281	1
05360	Lebanon	NH	281	1
05361	Albany	NY	295	4
05362	Lebanon	NH	281	1
05363	Albany	NY	295	4
05401	Burlington	VT	424	1
05402	Burlington	VT	424	1
05403	Burlington	VT	424	1
05404	Burlington	VT	424	1
05405	Burlington	VT	424	1
05406	Burlington	VT	424	1
05407	Burlington	VT	424	1
05408	Burlington	VT	424	1
05440	Burlington	VT	424	1
05441	Burlington	VT	424	1
05442	Burlington	VT	424	1
05443	Burlington	VT	424	1
05444	Burlington	VT	424	1
05445	Burlington	VT	424	1
05446	Burlington	VT	424	1
05447	Burlington	VT	424	1
05448	Burlington	VT	424	1
05449	Burlington	VT	424	1
05450	Burlington	VT	424	1
05451	Burlington	VT	424	1
05452	Burlington	VT	424	1
05453	Burlington	VT	424	1
05454	Burlington	VT	424	1
05455	Burlington	VT	424	1
05456	Burlington	VT	424	1
05457	Burlington	VT	424	1
05458	Burlington	VT	424	1
05459	Burlington	VT	424	1
05460	Burlington	VT	424	1
05461	Burlington	VT	424	1
05462	Burlington	VT	424	1
05463	Burlington	VT	424	1
05464	Burlington	VT	424	1
05465	Burlington	VT	424	1
05466	Burlington	VT	424	1
05468	Burlington	VT	424	1
05469	Burlington	VT	424	1
05470	Burlington	VT	424	1
05471	Burlington	VT	424	1
05472	Burlington	VT	424	1
05473	Burlington	VT	424	1
05474	Burlington	VT	424	1
05476	Burlington	VT	424	1
05477	Burlington	VT	424	1
05478	Burlington	VT	424	1
05479	Burlington	VT	424	1
05481	Burlington	VT	424	1
05482	Burlington	VT	424	1
05483	Burlington	VT	424	1
05485	Burlington	VT	424	1
05486	Burlington	VT	424	1
05487	Burlington	VT	424	1
05488	Burlington	VT	424	1
05489	Burlington	VT	424	1
05490	Burlington	VT	424	1
05491	Burlington	VT	424	1
05492	Burlington	VT	424	1
05494	Burlington	VT	424	1
05495	Burlington	VT	424	1
05501	Boston	MA	227	2
05544	Boston	MA	227	2
05601	Burlington	VT	424	1
05602	Burlington	VT	424	1
05603	Burlington	VT	424	1
05604	Burlington	VT	424	1
05609	Burlington	VT	424	1
05620	Burlington	VT	424	1
05633	Burlington	VT	424	1
05640	Burlington	VT	424	1
05641	Burlington	VT	424	1
05647	Burlington	VT	424	1
05648	Burlington	VT	424	1
05649	Burlington	VT	424	1
05650	Burlington	VT	424	1
05651	Burlington	VT	424	1
05652	Burlington	VT	424	1
05653	Burlington	VT	424	1
05654	Burlington	VT	424	1
05655	Burlington	VT	424	1
05656	Burlington	VT	424	1
05657	Burlington	VT	424	1
05658	Burlington	VT	424	1
05660	Burlington	VT	424	1
05661	Burlington	VT	424	1
05662	Burlington	VT	424	1
05663	Burlington	VT	424	1
05664	Burlington	VT	424	1
05665	Burlington	VT	424	1
05666	Burlington	VT	424	1
05667	Burlington	VT	424	1
05669	Lebanon	NH	281	1
05670	Burlington	VT	424	1
05671	Burlington	VT	424	1
05672	Burlington	VT	424	1
05673	Burlington	VT	424	1
05674	Burlington	VT	424	1
05675	Burlington	VT	424	1
05676	Burlington	VT	424	1
05677	Burlington	VT	424	1
05678	Burlington	VT	424	1
05679	Burlington	VT	424	1
05680	Burlington	VT	424	1
05681	Burlington	VT	424	1
05682	Burlington	VT	424	1
05701	Burlington	VT	424	1
05702	Burlington	VT	424	1
05730	Burlington	VT	424	1
05731	Burlington	VT	424	1
05732	Burlington	VT	424	1
05733	Burlington	VT	424	1
05734	Burlington	VT	424	1
05735	Burlington	VT	424	1
05736	Burlington	VT	424	1
05737	Burlington	VT	424	1
05738	Burlington	VT	424	1
05739	Burlington	VT	424	1
05740	Burlington	VT	424	1
05741	Burlington	VT	424	1
05742	Burlington	VT	424	1
05743	Burlington	VT	424	1
05744	Burlington	VT	424	1
05745	Burlington	VT	424	1
05746	Lebanon	NH	281	1
05747	Lebanon	NH	281	1
05748	Lebanon	NH	281	1
05750	Burlington	VT	424	1
05751	Burlington	VT	424	1
05753	Burlington	VT	424	1
05757	Burlington	VT	424	1
05758	Burlington	VT	424	1
05759	Burlington	VT	424	1
05760	Burlington	VT	424	1
05761	Burlington	VT	424	1
05762	Lebanon	NH	281	1
05763	Burlington	VT	424	1
05764	Burlington	VT	424	1
05765	Burlington	VT	424	1
05766	Burlington	VT	424	1
05767	Lebanon	NH	281	1
05768	Albany	NY	295	4
05769	Burlington	VT	424	1
05770	Burlington	VT	424	1
05772	Lebanon	NH	281	1
05773	Burlington	VT	424	1
05774	Burlington	VT	424	1
05775	Burlington	VT	424	1
05776	Albany	NY	295	4
05777	Burlington	VT	424	1
05778	Burlington	VT	424	1
05819	Lebanon	NH	281	1
05820	Lebanon	NH	281	1
05821	Lebanon	NH	281	1
05822	Lebanon	NH	281	1
05823	Lebanon	NH	281	1
05824	Lebanon	NH	281	1
05825	Lebanon	NH	281	1
05826	Burlington	VT	424	1
05827	Burlington	VT	424	1
05828	Lebanon	NH	281	1
05829	Lebanon	NH	281	1
05830	Lebanon	NH	281	1
05832	Lebanon	NH	281	1
05833	Lebanon	NH	281	1
05836	Lebanon	NH	281	1
05837	Lebanon	NH	281	1
05838	Lebanon	NH	281	1
05839	Lebanon	NH	281	1
05840	Lebanon	NH	281	1
05841	Burlington	VT	424	1
05842	Burlington	VT	424	1
05843	Burlington	VT	424	1
05845	Lebanon	NH	281	1
05846	Lebanon	NH	281	1
05847	Burlington	VT	424	1
05848	Lebanon	NH	281	1
05849	Lebanon	NH	281	1
05850	Lebanon	NH	281	1
05851	Lebanon	NH	281	1
05853	Lebanon	NH	281	1
05855	Lebanon	NH	281	1
05857	Lebanon	NH	281	1
05858	Lebanon	NH	281	1
05859	Lebanon	NH	281	1
05860	Lebanon	NH	281	1
05861	Lebanon	NH	281	1
05862	Lebanon	NH	281	1
05863	Lebanon	NH	281	1
05866	Lebanon	NH	281	1
05867	Lebanon	NH	281	1
05868	Lebanon	NH	281	1
05871	Lebanon	NH	281	1
05872	Lebanon	NH	281	1
05873	Lebanon	NH	281	1
05874	Lebanon	NH	281	1
05875	Lebanon	NH	281	1
05901	Lebanon	NH	281	1
05902	Lebanon	NH	281	1
05903	Lebanon	NH	281	1
05904	Lebanon	NH	281	1
05905	Lebanon	NH	281	1
05906	Lebanon	NH	281	1
05907	Lebanon	NH	281	1
06001	Hartford	CT	110	1
06002	Hartford	CT	110	1
06006	Hartford	CT	110	1
06010	Hartford	CT	110	1
06011	Hartford	CT	110	1
06013	Hartford	CT	110	1
06016	Hartford	CT	110	1
06018	Hartford	CT	110	1
06019	Hartford	CT	110	1
06020	Hartford	CT	110	1
06021	Hartford	CT	110	1
06022	Hartford	CT	110	1
06023	Hartford	CT	110	1
06024	Hartford	CT	110	1
06025	Hartford	CT	110	1
06026	Hartford	CT	110	1
06027	Hartford	CT	110	1
06028	Hartford	CT	110	1
06029	Hartford	CT	110	1
