PRVDRNUM	PRWI	TCHOP	DSHOPG	COLACP	GAF	TCHCP	DSHCPG	COLA	URSPA	OPCCR	CPCCR
050159	1.1736	0.08654	0.50951	1	1.1159	0.0913	0.16362	1	OURBAN	0.325	0.008
050167	1.1942	0.12658	0.44244	1	1.1292	0.10278	0.14462	1	OURBAN	0.473	0.03
050168	1.1736	0	0.03931	1	1.1159	0	0.03545	1	LURBAN	0.236	0.017
050169	1.1736	0.02338	0.17344	1	1.1159	0.02125	0.07148	1	LURBAN	0.183	0.008
050173	1.1736	0	0.33555	1	1.1159	0	0.11498	1	LURBAN	0.166	0.005
050174	1.4802	0	0.08527	1	1.3081	0	0.04854	1	OURBAN	0.228	0.013
050179	1.202	0	0.13585	1	1.1343	0	0.06164	1	OURBAN	0.201	0.003
050180	1.5344	0	0	1	1.3407	0	0.01781	1	LURBAN	0.211	0.015
050188	1.5441	0	0	1	1.3465	0	0.01738	1	LURBAN	0.203	0.021
050189	1.4594	0	0.12	1	1.2955	0	0	1	OURBAN	0.473	0.012
050191	1.1736	0.04175	0.5118	1	1.1159	0.05386	0.16427	1	LURBAN	0.171	0.013
050192	1.1736	0	0.12	1	1.1159	0	0	1	RURAL	0.453	0.032
050193	1.1736	0	0	1	1.1159	0	0.01606	1	LURBAN	0.248	0.023
050194	1.5721	0	0.36057	1	1.3632	0	0.12185	1	OURBAN	0.156	0.008
050195	1.5354	0	0.21889	1	1.3413	0	0.0835	1	LURBAN	0.253	0.014
050196	1.1736	0	0.12	1	1.1159	0	0	1	OURBAN	0.224	0.011
050197	1.5344	0	0	1	1.3407	0	0.00785	1	LURBAN	0.201	0.008
050204	1.1736	0	0.09977	1	1.1159	0	0.05228	1	LURBAN	0.19	0.014
050205	1.1736	0	0.37659	1	1.1159	0	0.12627	1	LURBAN	0.229	0.018
050211	1.5354	0	0.09689	1	1.3413	0	0.05154	1	LURBAN	0.233	0.007
050219	1.1736	0.00708	0.32358	1	1.1159	0.00884	0.11171	1	LURBAN	0.218	0.014
050222	1.1736	0	0.29156	1	1.1159	0	0.103	1	LURBAN	0.175	0.014
050224	1.1736	0	0	1	1.1159	0	0.01064	1	LURBAN	0.322	0.029
050225	1.1736	0	0.0532	1	1.1159	0	0.03994	1	OURBAN	0.15	0.008
050226	1.1736	0	0.16999	1	1.1159	0	0.07058	1	LURBAN	0.204	0.01
050228	1.4828	0.31818	0.42164	1	1.3097	0.33634	0.13879	1	LURBAN	0.351	0.012
050230	1.1736	0	0.67349	1	1.1159	0	0.21141	1	LURBAN	0.193	0.009
050231	1.1736	0.01857	0.49979	1	1.1159	0.01398	0.16084	1	LURBAN	0.171	0.012
050232	1.2055	0	0.03453	1	1.1365	0	0	1	OURBAN	0.148	0.013
050234	1.1736	0	0	1	1.1159	0	0	1	LURBAN	0.236	0.018
050235	1.1736	0	0.14972	1	1.1159	0	0.06526	1	LURBAN	0.188	0.011
050236	1.1736	0	0.05614	1	1.1159	0	0.04089	1	OURBAN	0.235	0.013
050238	1.1736	0	0.20116	1	1.1159	0	0.0788	1	LURBAN	0.241	0.022
050239	1.1736	0.03756	0.47883	1	1.1159	0.02827	0.15489	1	LURBAN	0.178	0.012
050242	1.5721	0	0.14321	1	1.3632	0	0.06356	1	OURBAN	0.196	0.008
050243	1.1736	0.00284	0.23925	1	1.1159	0.00215	0.08893	1	LURBAN	0.153	0.012
050245	1.1736	0.15564	0.57504	1	1.1159	0.1047	0.18248	1	LURBAN	0.288	0.054
050248	1.4594	0.0555	0.47458	1	1.2955	0.06595	0.15368	1	OURBAN	0.272	0.033
050254	1.3068	0	0.03785	1	1.2011	0	0	1	LURBAN	0.254	0.025
050257	1.1736	0	0.12	1	1.1159	0	0	1	OURBAN	0.408	0.01
050261	1.1736	0	0.28666	1	1.1159	0	0.10168	1	OURBAN	0.218	0.012
050262	1.1736	0.42924	0.17962	1	1.1159	0.40796	0.07311	1	LURBAN	0.271	0.02
050264	1.5354	0	0.11339	1	1.3413	0	0	1	LURBAN	0.227	0.003
050272	1.1736	0	0.04953	1	1.1159	0	0.03875	1	LURBAN	0.266	0.016
050276	1.5344	0.10478	0.46515	1	1.3407	0.07561	0.15102	1	LURBAN	0.504	0.036
050277	1.1736	0.0591	0.59003	1	1.1159	0.0371	0.18685	1	LURBAN	0.24	0.013
050278	1.1736	0	0.21246	1	1.1159	0	0.0818	1	LURBAN	0.16	0.005
050279	1.1736	0	0.12	1	1.1159	0	0	1	LURBAN	0.217	0.017
050280	1.281	0.0363	0.13884	1	1.1848	0.03141	0.06242	1	OURBAN	0.243	0.005
050281	1.1736	0	0.57416	1	1.1159	0	0.18223	1	LURBAN	0.298	0.013
050283	1.5354	0	0	1	1.3413	0	0.0308	1	LURBAN	0.186	0.016
050289	1.4948	0.00322	0.14862	1	1.3169	0.00223	0.06497	1	LURBAN	0.173	0.011
050290	1.1736	0	0	1	1.1159	0	0.01587	1	LURBAN	0.192	0.019
050291	1.4802	0.10026	0.23045	1	1.3081	0.07926	0.08658	1	OURBAN	0.366	0.015
050292	1.1736	0.08103	0.49216	1	1.1159	0.07337	0.15867	1	LURBAN	0.281	0.019
050295	1.1736	0	0.10846	1	1.1159	0	0.05453	1	OURBAN	0.225	0.011
050296	1.5441	0	0.12	1	1.3465	0	0	1	LURBAN	0.328	0.022
050298	1.1736	0	0.12	1	1.1159	0	0	1	LURBAN	0.15	0.015
050300	1.1736	0	0.23047	1	1.1159	0	0.08659	1	LURBAN	0.249	0.016
050301	1.4147	0	0.088	1	1.2682	0	0	1	RURAL	0.267	0.013
050305	1.5354	0	0.30927	1	1.3413	0	0.10781	1	LURBAN	0.204	0.011
050308	1.5441	0	0	1	1.3465	0	0.02675	1	LURBAN	0.191	0.017
050309	1.3068	0	0.06408	1	1.2011	0	0.0431	1	LURBAN	0.222	0.017
050313	1.1942	0	0.11921	1	1.1292	0	0	1	OURBAN	0.263	0.029
050315	1.1736	0.20866	0.70115	1	1.1159	0.1683	0.21966	1	OURBAN	0.413	0.014
050320	1.5354	0.15573	0.45695	1	1.3413	0.19326	0.1487	1	LURBAN	0.51	0.021
050324	1.1736	0	0	1	1.1159	0	0.01937	1	LURBAN	0.264	0.014
050325	1.1769	0	0.12	1	1.1180	0	0	1	RURAL	0.303	0.011
050327	1.1736	0.20818	0.39618	1	1.1159	0.18651	0.13169	1	LURBAN	0.24	0.012
050329	1.1736	0	0.23592	1	1.1159	0	0.08804	1	LURBAN	0.21	0.008
050333	1.1736	0	0	1	1.1159	0	0	1	RURAL	0.627	0.023
050334	1.4594	0	0.08777	1	1.2955	0	0.04919	1	OURBAN	0.447	0.01536
050335	1.1769	0	0	1	1.1180	0	0	1	RURAL	0.256	0.019
050336	1.1942	0	0.1182	1	1.1292	0	0.05705	1	OURBAN	0.119	0.007
050342	1.1736	0	0.34643	1	1.1159	0	0.11796	1	OURBAN	0.351	0.03
050348	1.1736	0.29212	0.39344	1	1.1159	0.31264	0.13094	1	LURBAN	0.178	0.007
050349	1.1736	0	0.12	1	1.1159	0	0	1	OURBAN	0.739	0.024
050350	1.1736	0	0.40618	1	1.1159	0	0.13448	1	LURBAN	0.402	0.023
050351	1.1736	0	0.04001	1	1.1159	0	0.03567	1	LURBAN	0.21	0.018
050352	1.3068	0	0.08187	1	1.2011	0	0	1	LURBAN	0.345	0.016
050353	1.1736	0	0.10462	1	1.1159	0	0.05354	1	LURBAN	0.225	0.018
050357	1.1736	0	0	1	1.1159	0	0	1	OURBAN	0.215	0.009
050359	1.1736	0	0.29944	1	1.1159	0	0.10514	1	OURBAN	0.464	0.001
050360	1.4802	0	0.05698	1	1.3081	0	0.04116	1	LURBAN	0.248	0.032
050366	1.1751	0	0.04403	1	1.1168	0	0	1	RURAL	0.367	0.017
050367	1.5344	0	0.24681	1	1.3407	0	0.09095	1	OURBAN	0.202	0.017
050369	1.1736	0	0.55324	1	1.1159	0	0.17617	1	LURBAN	0.193	0.009
050373	1.1736	0.21264	0.46675	1	1.1159	0.27248	0.15147	1	LURBAN	0.238	0.016
050376	1.1736	0.3598	0.46659	1	1.1159	0.41221	0.15142	1	LURBAN	0.238	0.016
050378	1.1736	0	0.6383	1	1.1159	0	0.20099	1	LURBAN	0.396	0.014
050380	1.5441	0	0	1	1.3465	0	0.02178	1	LURBAN	0.212	0.017
050382	1.1736	0	0.30011	1	1.1159	0	0.10532	1	LURBAN	0.199	0.011
050385	1.4802	0	0.07014	1	1.3081	0	0	1	OURBAN	0.44	0.026
050390	1.1736	0	0.15072	1	1.1159	0	0.06552	1	LURBAN	0.198	0.008
050393	1.1736	0.05468	0.22177	1	1.1159	0.04233	0.08427	1	LURBAN	0.193	0.009
050394	1.1736	0	0.03706	1	1.1159	0	0.03472	1	OURBAN	0.171	0.01
050396	1.1736	0.04623	0.10085	1	1.1159	0.04265	0.05256	1	OURBAN	0.21	0.015
050397	1.1736	0	0.03941	1	1.1159	0	0	1	OURBAN	0.469	0.057
050407	1.4828	0	0.12	1	1.3097	0	0	1	LURBAN	0.396	0.01
050411	1.1736	0.00675	0	1	1.1159	0.00748	0.01482	1	LURBAN	0.169	0.02
050414	1.3068	0	0	1	1.2011	0	0	1	LURBAN	0.367	0.03
050417	1.1736	0	0.10306	1	1.1159	0	0	1	RURAL	0.507	0.046
050423	1.1736	0	0.12	1	1.1159	0	0	1	LURBAN	0.325	0.021
050424	1.1736	0.09087	0	1	1.1159	0.08672	0.01197	1	LURBAN	0.234	0.013
050425	1.3068	0.03572	0	1	1.2011	0.02619	0.01761	1	LURBAN	0.205	0.012
050426	1.1736	0	0.17102	1	1.1159	0	0.07085	1	LURBAN	0.226	0.013
050430	1.1736	0	0.0255	1	1.1159	0	0	1	RURAL	0.728	0.012
050433	1.1736	0	0.07778	1	1.1159	0	0	1	RURAL	0.342	0.016
050434	1.1736	0	0.12	1	1.1159	0	0	1	RURAL	0.372	0.024
050435	1.1736	0	0	1	1.1159	0	0	1	LURBAN	0.2	0.009
050438	1.1736	0.04164	0.16439	1	1.1159	0.03057	0.06911	1	LURBAN	0.226	0.033
050441	1.5441	0.3538	0.07589	1	1.3465	0.34318	0.04613	1	LURBAN	0.214	0.013
050444	1.2214	0.0363	0.24395	1	1.1468	0.02677	0.09019	1	OURBAN	0.237	0.012
050447	1.1736	0	0.52912	1	1.1159	0	0.16923	1	LURBAN	0.488	0.054
050448	1.1736	0	0.06356	1	1.1159	0	0	1	OURBAN	0.381	0.021
050454	1.4828	0.36512	0.24249	1	1.3097	0.31131	0.0898	1	LURBAN	0.227	0.015
050455	1.1736	0	0.38085	1	1.1159	0	0.12744	1	OURBAN	0.168	0.009
050456	1.1736	0.01862	0.02749	1	1.1159	0.03769	0	1	LURBAN	0.344	0.012
050457	1.4828	0.06351	0.12512	1	1.3097	0.14551	0.05885	1	LURBAN	0.192	0.008
050464	1.202	0.03619	0.35276	1	1.1343	0.02888	0.1197	1	OURBAN	0.096	0.007
050468	1.1736	0	0.41272	1	1.1159	0	0.1363	1	LURBAN	0.219	0.02
050470	1.1736	0	0.12	1	1.1159	0	0	1	OURBAN	0.234	0.01
050471	1.1736	0.01238	0.44885	1	1.1159	0.01024	0.14642	1	LURBAN	0.215	0.014
050476	1.4147	0	0.09404	1	1.2682	0	0	1	RURAL	0.397	0.028
050478	1.1736	0	0	1	1.1159	0	0	1	OURBAN	0.41	0.04
050481	1.1736	0	0	1	1.1159	0	0.03	1	LURBAN	0.174	0.014
050485	1.1736	0.08183	0.21005	1	1.1159	0.05824	0.08115	1	LURBAN	0.228	0.01
050488	1.5354	0	0.10756	1	1.3413	0	0.0543	1	LURBAN	0.249	0.018
050492	1.1736	0	0.09149	1	1.1159	0	0.05015	1	OURBAN	0.28	0.03
050494	1.2919	0	0.03691	1	1.1917	0	0	1	RURAL	0.448	0.022
050496	1.5344	0	0.05486	1	1.3407	0	0.04048	1	LURBAN	0.185	0.011
050498	1.3068	0	0.0272	1	1.2011	0	0	1	LURBAN	0.25	0.023
050502	1.1736	0.0042	0.42788	1	1.1159	0.00512	0.14053	1	LURBAN	0.217	0.016
050503	1.1736	0	0.02608	1	1.1159	0	0.03119	1	LURBAN	0.271	0.014
050506	1.2055	0	0.12965	1	1.1365	0	0.06003	1	OURBAN	0.148	0.009
050510	1.5344	0	0	1	1.3407	0	0.00788	1	LURBAN	0.567	0.031
050512	1.5354	0.00724	0	1	1.3413	0.00583	0.01307	1	LURBAN	0.321	0.02
050515	1.1736	0.01669	0	1	1.1159	0.01215	0.00543	1	LURBAN	0.237	0.022
050516	1.3068	0	0.18421	1	1.2011	0	0.07432	1	LURBAN	0.209	0.014
050517	1.1736	0	0.41933	1	1.1159	0	0.13814	1	LURBAN	0.315	0.011
050523	1.5344	0	0.14971	1	1.3407	0	0.06526	1	LURBAN	0.237	0.016
050526	1.1736	0	0.18889	1	1.1159	0	0.07556	1	LURBAN	0.177	0.009
050528	1.1736	0	0.20322	1	1.1159	0	0	1	RURAL	0.354	0.029
050531	1.1736	0	0.50399	1	1.1159	0	0.16204	1	LURBAN	0.178	0.008
050534	1.1736	0	0.46977	1	1.1159	0	0.15232	1	LURBAN	0.16	0.008
050537	1.3068	0.00654	0.12	1	1.2011	0.00742	0	1	LURBAN	0.276	0.037
050541	1.5344	0	0	1	1.3407	0	0.00463	1	LURBAN	0.115	0.006
050543	1.1736	0	0.71864	1	1.1159	0	0.22491	1	LURBAN	0.32	0.042
050545	1.1736	0	0.12	1	1.1159	0	0	1	LURBAN	1.23	0.017
050546	1.1736	0	0.12	1	1.1159	0	0	1	OURBAN	1.152	0.017
050547	1.4802	0	0.12	1	1.3081	0	0	1	OURBAN	0.247	0.012
050548	1.1736	0	0.02587	1	1.1159	0	0	1	LURBAN	0.247	0.028
050549	1.1736	0	0	1	1.1159	0	0.02683	1	OURBAN	0.242	0.014
050551	1.1736	0	0.05811	1	1.1159	0	0.04153	1	LURBAN	0.133	0.008
050552	1.1736	0	0	1	1.1159	0	0	1	LURBAN	0.859	0.054
050557	1.202	0	0.13025	1	1.1343	0	0.06018	1	OURBAN	0.163	0.014
050561	1.1736	0.00311	0	1	1.1159	0.00419	0.01237	1	LURBAN	0.139	0.026
050567	1.1736	0	0.05106	1	1.1159	0	0.03924	1	LURBAN	0.247	0.014
050568	1.1736	0	0.31032	1	1.1159	0	0.10809	1	OURBAN	0.362	0.004
050570	1.1736	0.00273	0.4998	1	1.1159	0.00243	0.16085	1	LURBAN	0.194	0.015
050573	1.1736	0	0	1	1.1159	0	0.0148	1	LURBAN	0.177	0.022
050575	1.1736	0	0.29383	1	1.1159	0	0.10362	1	LURBAN	0.203	0.013
050578	1.1736	0	0.52888	1	1.1159	0	0.16916	1	LURBAN	0.238	0.016
050580	1.1736	0	0.31238	1	1.1159	0	0.10865	1	LURBAN	0.235	0.014
050581	1.1736	0.00719	0.20514	1	1.1159	0.00589	0.07985	1	LURBAN	0.162	0.008
050583	1.1736	0	0.14306	1	1.1159	0	0.06352	1	LURBAN	0.164	0.008
050584	1.1736	0.04023	0.37949	1	1.1159	0.03678	0.12707	1	LURBAN	0.194	0.003
050586	1.1736	0.0522	0.43725	1	1.1159	0.06135	0.14316	1	LURBAN	0.213	0.024
050588	1.1736	0	0.09801	1	1.1159	0	0	1	LURBAN	0.165	0.007
050589	1.1736	0	0.05887	1	1.1159	0	0.04177	1	LURBAN	0.182	0.01
050590	1.3068	0.04748	0.32377	1	1.2011	0.04489	0.11176	1	LURBAN	0.254	0.011
050597	1.1736	0	0.09371	1	1.1159	0	0.05072	1	LURBAN	0.225	0.011
050599	1.3068	0.32883	0.31437	1	1.2011	0.31279	0.1092	1	LURBAN	0.163	0.019
050601	1.1736	0.00251	0.20063	1	1.1159	0.00172	0.07866	1	LURBAN	0.157	0.01
050603	1.1736	0.0018	0	1	1.1159	0.0015	0.01835	1	LURBAN	0.243	0.015
050604	1.5441	0	0	1	1.3465	0	0.01948	1	LURBAN	0.414	0.022
050608	1.1736	0	0.4723	1	1.1159	0	0.15304	1	OURBAN	0.275	0.024
050609	1.1736	0.06733	0	1	1.1159	0.05505	0.02254	1	LURBAN	0.173	0.018
050616	1.1736	0	0	1	1.1159	0	0	1	OURBAN	0.213	0.013
050618	1.1736	0	0.05012	1	1.1159	0	0	1	RURAL	0.594	0.035
050624	1.1736	0	0.06763	1	1.1159	0	0.04401	1	LURBAN	0.156	0.014
050625	1.1736	0.14322	0.17513	1	1.1159	0.1079	0.07193	1	LURBAN	0.202	0.023
050633	1.2055	0	0.05032	1	1.1365	0	0	1	OURBAN	0.154	0.006
050636	1.1736	0	0.02982	1	1.1159	0	0	1	LURBAN	0.341	0.025
050641	1.1736	0	0.68056	1	1.1159	0	0.21351	1	LURBAN	0.219	0.014
050644	1.1736	0	0.58371	1	1.1159	0	0.18501	1	LURBAN	0.174	0.011
050662	1.5441	0	0.12	1	1.3465	0	0	1	LURBAN	0.764	0.008
050663	1.1736	0	0.70994	1	1.1159	0	0.22229	1	LURBAN	0.187	0.013
050667	1.4268	0	0	1	1.2756	0	0	1	OURBAN	0.238	0.052
050668	1.4828	0	0.12	1	1.3097	0	0	1	LURBAN	0.998	0.019
050674	1.3068	0.05864	0.09794	1	1.2011	0.03772	0.05181	1	LURBAN	0.535	0.034
050677	1.1736	0.03493	0	1	1.1159	0.02938	0.00901	1	LURBAN	0.201	0.022
050678	1.1736	0	0.17267	1	1.1159	0	0.07128	1	LURBAN	0.242	0.008
050680	1.5344	0	0.04288	1	1.3407	0	0	1	OURBAN	0.179	0.009
050682	1.1736	0	0.12	1	1.1159	0	0	1	OURBAN	0.298	0.011
050684	1.1736	0	0.02853	1	1.1159	0	0	1	LURBAN	0.223	0.017
050686	1.1736	0.04566	0	1	1.1159	0.03637	0.0115	1	LURBAN	0.166	0.016
050688	1.5441	0	0.12	1	1.3465	0	0	1	LURBAN	0.217	0.018
050689	1.5344	0	0	1	1.3407	0	0.01323	1	LURBAN	0.195	0.012
050690	1.4802	0	0.02552	1	1.3081	0	0.03101	1	OURBAN	0.59	0.028
050693	1.1736	0	0.07254	1	1.1159	0	0.04527	1	LURBAN	0.161	0.03
050694	1.1736	0	0.51941	1	1.1159	0	0.16645	1	LURBAN	0.26	0.031
050696	1.1736	0.16851	0.17552	1	1.1159	0.15734	0.07203	1	LURBAN	0.17	0.014
050697	1.281	0	0	1	1.1848	0	0	1	OURBAN	0.223	0.015
050701	1.1736	0	0.08863	1	1.1159	0	0.04941	1	LURBAN	0.231	0.016
050704	1.1736	0	0.52151	1	1.1159	0	0.16705	1	LURBAN	0.326	0.031
050707	1.4948	0	0	1	1.3169	0	0	1	LURBAN	0.647	0.018
050708	1.1736	0	0	1	1.1159	0	0	1	OURBAN	0.285	0.054
050709	1.1736	0	0.11318	1	1.1159	0	0	1	LURBAN	0.149	0.006
050710	1.1736	0	0	1	1.1159	0	0.00443	1	OURBAN	0.326	0.018
050714	1.5721	0	0	1	1.3632	0	0	1	OURBAN	0.349	0.02
050717	1.1736	0.04971	0.12	1	1.1159	0.07607	0	1	LURBAN	0.238	0.016
050720	1.1736	0	0.39478	1	1.1159	0	0.13131	1	LURBAN	0.236	0.01
050722	1.1736	0	0.29449	1	1.1159	0	0.1038	1	LURBAN	0.188	0.016
050723	1.1736	0	0	1	1.1159	0	0.02952	1	LURBAN	0.314	0.041
050724	1.1736	0	0.05196	1	1.1159	0	0	1	OURBAN	0.293	0.033
050725	1.1736	0.00632	0.70433	1	1.1159	0.00501	0.22061	1	LURBAN	0.26	0.012
050726	1.202	0	0	1	1.1343	0	0	1	OURBAN	0.128	0.011
050727	1.1736	0	0.07018	1	1.1159	0	0.04467	1	LURBAN	0.236	0.01
050732	1.1736	0	0	1	1.1159	0	0	1	OURBAN	0.358	0.07
050733	1.281	0	0.054	1	1.1848	0	0.0402	1	OURBAN	0.131	0.013
050735	1.1736	0	0.40426	1	1.1159	0	0.13394	1	LURBAN	0.152	0.01
050736	1.1736	0	0.6417	1	1.1159	0	0.20199	1	LURBAN	0.125	0.01
050737	1.1736	0	0.77191	1	1.1159	0	0.24103	1	LURBAN	0.115	0.008
050738	1.1736	0	0.71463	1	1.1159	0	0.2237	1	LURBAN	0.196	0.011
050739	1.1736	0	0.3245	1	1.1159	0	0.11196	1	LURBAN	0.118	0.007
050740	1.1736	0	0	1	1.1159	0	0	1	LURBAN	0.192	0.01
050741	1.1736	0	0.40849	1	1.1159	0	0.13512	1	LURBAN	0.144	0.006
050742	1.1736	0.00534	0.18677	1	1.1159	0.00606	0.075	1	LURBAN	0.107	0.004
050744	1.1736	0	0.46275	1	1.1159	0	0.15034	1	LURBAN	0.216	0.01
050745	1.1736	0	0.07513	1	1.1159	0	0	1	LURBAN	0.166	0.005
050746	1.1736	0.01545	0.40047	1	1.1159	0.01581	0.13289	1	LURBAN	0.169	0.01
050747	1.1736	0	0.72758	1	1.1159	0	0.2276	1	LURBAN	0.175	0.006
050748	1.1942	0	0	1	1.1292	0	0	1	OURBAN	0.429	0.023
050749	1.1736	0	0	1	1.1159	0	0	1	OURBAN	0.317	0.01536
050750	1.202	0	0	1	1.1343	0	0	1	OURBAN	0.247	0.018
050751	1.1736	0	0	1	1.1159	0	0	1	LURBAN	0.479	0.064
050752	1.1736	0	0.22502	1	1.1159	0	0.08514	1	LURBAN	0.125	0.006
050753	1.1736	0	0	1	1.1159	0	0.02386	1	LURBAN	0.238	0.016
050754	1.4948	0	0	1	1.3169	0	0	1	LURBAN	0.247	0.01536
050755	1.1736	0.00789	0.1374	1	1.1159	0.00847	0.06205	1	LURBAN	0.238	0.016
050756	1.1736	0	0	1	1.1159	0	0	1	LURBAN	0.238	0.016
050758	1.1736	0	0	1	1.1159	0	0	1	LURBAN	0.238	0.01536
060001	1.0455	0.05106	0.08076	1	1.0309	0.05303	0.04738	1	OURBAN	0.31	0.024
060003	1.0455	0	0.03905	1	1.0309	0	0.03536	1	OURBAN	0.359	0.041
060004	1.0455	0	0.12	1	1.0309	0	0	1	LURBAN	0.338	0.035
060006	0.9448	0	0.06393	1	0.9619	0	0	1	RURAL	0.414	0.06
060008	0.9448	0	0.12	1	0.9619	0	0	1	RURAL	0.409	0.034
060009	1.0455	0	0	1	1.0309	0	0.02975	1	LURBAN	0.244	0.019
060010	0.9733	0.03934	0	1	0.9816	0.02822	0.02968	1	OURBAN	0.354	0.046
060011	1.0455	0.27021	0.39323	1	1.0309	0.23359	0.13088	1	LURBAN	0.409	0.021
060012	0.9467	0.03729	0.06948	1	0.9632	0.04406	0.04449	1	OURBAN	0.278	0.019
060013	0.9448	0	0.05725	1	0.9619	0	0	1	RURAL	0.382	0.025
060014	1.0455	0.05545	0.18277	1	1.0309	0.04778	0.07394	1	LURBAN	0.253	0.038
060015	1.0455	0.03224	0.10052	1	1.0309	0.02935	0.05248	1	LURBAN	0.209	0.013
060016	0.9448	0	0.05508	1	0.9619	0	0	1	RURAL	0.322	0.014
060018	0.9448	0	0.11762	1	0.9619	0	0	1	RURAL	0.454	0.059
060020	0.9448	0	0.11561	1	0.9619	0	0.05638	1	OURBAN	0.235	0.013
060022	0.9467	0	0.12377	1	0.9632	0	0.0585	1	OURBAN	0.309	0.02
060023	1.0455	0.03761	0.06113	1	1.0309	0.03951	0.04235	1	OURBAN	0.366	0.031
060024	1.0455	0.32628	0.16285	1	1.0309	0.33981	0.0687	1	LURBAN	0.249	0.019
060027	1.0455	0	0	1	1.0309	0	0.0228	1	OURBAN	0.378	0.049
060028	1.0455	0.09913	0.03118	1	1.0309	0.09411	0.03283	1	LURBAN	0.227	0.02
060030	0.9733	0	0.04642	1	0.9816	0	0	1	OURBAN	0.434	0.054
060031	0.9467	0.00822	0	1	0.9632	0.00589	0.02963	1	OURBAN	0.265	0.015
060032	1.0455	0.07277	0.06769	1	1.0309	0.07455	0.04403	1	LURBAN	0.243	0.024
060034	1.0455	0.02975	0	1	1.0309	0.02269	0.02791	1	LURBAN	0.224	0.028
060036	0.9448	0	0.11944	1	0.9619	0	0	1	RURAL	0.516	0.054
060041	0.9448	0	0	1	0.9619	0	0	1	RURAL	0.729	0.038
060043	0.9448	0	0	1	0.9619	0	0	1	RURAL	0.508	0.061
060044	0.9448	0	0.04051	1	0.9619	0	0	1	RURAL	0.339	0.043
060049	0.958	0	0.05242	1	0.9710	0	0	1	RURAL	0.625	0.063
060054	1.0136	0	0	1	1.0093	0	0	1	OURBAN	0.509	0.037
060064	1.0455	0	0	1	1.0309	0	0.02189	1	LURBAN	0.261	0.019
060065	1.0455	0.00164	0.17262	1	1.0309	0.00175	0.07127	1	LURBAN	0.24	0.025
060071	0.9448	0	0.04654	1	0.9619	0	0	1	RURAL	0.514	0.055
060075	1.0136	0	0.12	1	1.0093	0	0	1	RURAL	0.492	0.058
060076	0.9448	0	0.0498	1	0.9619	0	0	1	RURAL	0.484	0.063
060096	1.0455	0	0	1	1.0309	0	0	1	RURAL	0.532	0.061
060100	1.0455	0.0018	0.09114	1	1.0309	0.00138	0.05006	1	LURBAN	0.24	0.023
060103	1.0455	0	0.12	1	1.0309	0	0	1	OURBAN	0.289	0.036
060104	1.0455	0.01421	0.052	1	1.0309	0.01181	0.03955	1	LURBAN	0.277	0.015
060107	1.0455	0	0.12	1	1.0309	0	0	1	LURBAN	0.308	0.029
060112	1.0455	0	0	1	1.0309	0	0.0074	1	LURBAN	0.232	0.045
060113	1.0455	0	0	1	1.0309	0	0.01117	1	LURBAN	0.214	0.024
060114	1.0455	0	0	1	1.0309	0	0	1	LURBAN	0.302	0.057
060115	0.9448	0	0	1	0.9619	0	0	1	OURBAN	0.308	0.029
060116	1.0455	0	0	1	1.0309	0	0.01017	1	OURBAN	0.7	0.136
060117	0.9448	0	0	1	0.9619	0	0	1	RURAL	0.431	0.127
060118	0.9448	0	0.04408	1	0.9619	0	0	1	RURAL	0.422	0.02885
070001	1.2626	0.16233	0.02837	1	1.1731	0.12007	0.03192	1	OURBAN	0.299	0.023
070002	1.2433	0.14755	0.06576	1	1.1608	0.1154	0.04354	1	LURBAN	0.454	0.023
070003	1.2433	0	0.03362	1	1.1608	0	0	1	LURBAN	0.557	0.036
070004	1.2433	0	0	1	1.1608	0	0	1	RURAL	0.435	0.044
070005	1.2626	0.09285	0.05238	1	1.1731	0.0721	0.03967	1	OURBAN	0.321	0.015
070006	1.3003	0.10277	0.03205	1	1.1970	0.09108	0.03311	1	OURBAN	0.363	0.036
070007	1.2433	0.00235	0.03447	1	1.1608	0.00158	0.03389	1	OURBAN	0.568	0.037
070008	1.2433	0	0	1	1.1608	0	0	1	LURBAN	0.34	0.031
070009	1.2433	0	0	1	1.1608	0	0	1	LURBAN	0.435	0.021
070010	1.3003	0.14666	0.12806	1	1.1970	0.11527	0.05961	1	OURBAN	0.315	0.022
070011	1.2433	0	0	1	1.1608	0	0	1	RURAL	0.628	0.069
070012	1.2433	0	0	1	1.1608	0	0.02513	1	LURBAN	0.45	0.053
070015	1.3003	0	0	1	1.1970	0	0	1	RURAL	0.467	0.035
070016	1.2626	0.10855	0.07219	1	1.1731	0.08657	0.04518	1	OURBAN	0.508	0.03
070017	1.2626	0	0	1	1.1731	0	0.02778	1	OURBAN	0.468	0.037
070018	1.3003	0.06218	0	1	1.1970	0.05318	0.01043	1	OURBAN	0.413	0.03
070019	1.2626	0	0	1	1.1731	0	0.01575	1	OURBAN	0.398	0.021
070020	1.2433	0.05514	0	1	1.1608	0.03907	0.02308	1	LURBAN	0.394	0.04
070021	1.2433	0	0.08104	1	1.1608	0	0	1	RURAL	0.462	0.044
070022	1.2626	0.30053	0.14972	1	1.1731	0.24264	0.06526	1	OURBAN	0.355	0.014
070024	1.2433	0	0.02633	1	1.1608	0	0.03127	1	OURBAN	0.547	0.027
