PRVDRNUM	PRWI	TCHOP	DSHOPG	COLACP	GAF	TCHCP	DSHCPG	COLA	URSPA	OPCCR	CPCCR
150021	0.8975	0.00876	0.08491	1	0.9286	0.00408	0.04845	1	OURBAN	0.363	0.034
150022	0.8623	0	0	1	0.9035	0	0	1	RURAL	0.483	0.096
150023	0.9661	0.02768	0.08765	1	0.9767	0.01057	0.04916	1	OURBAN	0.338	0.029
150024	0.9783	0.30257	0.39698	1	0.9851	0.13784	0.13192	1	LURBAN	0.453	0.021
150026	0.9525	0	0.06231	1	0.9672	0	0.04265	1	OURBAN	0.425	0.034
150029	0.9783	0.03076	0.08808	1	0.9851	0.01348	0	1	OURBAN	0.322	0.017
150030	0.9661	0	0.05908	1	0.9767	0	0.04182	1	LURBAN	0.532	0.053
150033	0.9783	0.02359	0.03366	1	0.9851	0.00918	0.03363	1	LURBAN	0.487	0.035
150034	1.0274	0	0.03475	1	1.0187	0	0.03398	1	OURBAN	0.436	0.058
150035	1.0274	0	0	1	1.0187	0	0.02928	1	OURBAN	0.463	0.037
150037	0.9783	0	0	1	0.9851	0	0	1	LURBAN	0.481	0.044
150038	0.9783	0	0.07815	1	0.9851	0	0	1	LURBAN	0.412	0.05
150042	0.8763	0	0.05315	1	0.9135	0	0	1	RURAL	0.517	0.037
150044	0.9209	0	0.07514	1	0.9451	0	0.04594	1	LURBAN	0.436	0.052
150045	0.8975	0	0.06754	1	0.9286	0	0	1	RURAL	0.573	0.043
150046	0.9103	0	0.07964	1	0.9377	0	0.0471	1	OURBAN	0.245	0.03
150047	0.8975	0.02848	0.19452	1	0.9286	0.0162	0.07704	1	OURBAN	0.318	0.037
150048	0.956	0	0.05572	1	0.9697	0	0	1	RURAL	0.481	0.023
150051	0.9661	0	0.0714	1	0.9767	0	0.04498	1	OURBAN	0.44	0.037
150056	0.9783	0.21858	0.21572	1	0.9851	0.09444	0.08266	1	LURBAN	0.352	0.034
150057	0.9783	0	0.03491	1	0.9851	0	0	1	LURBAN	0.53	0.024
150058	0.9783	0.02689	0.13762	1	0.9851	0.01253	0.0621	1	OURBAN	0.34	0.03
150059	0.9783	0	0	1	0.9851	0	0.03073	1	LURBAN	0.391	0.04
150061	0.8465	0	0.09552	1	0.8922	0	0	1	RURAL	0.421	0.041
150064	0.8465	0	0.12	1	0.8922	0	0	1	RURAL	0.362	0.045
150065	0.9661	0	0.04011	1	0.9767	0	0	1	RURAL	0.5	0.043
150069	0.956	0	0.02881	1	0.9697	0	0	1	RURAL	0.374	0.019
150072	0.857	0	0.11693	1	0.8997	0	0	1	RURAL	0.421	0.068
150074	0.9783	0.02247	0.10267	1	0.9851	0.0101	0.05303	1	LURBAN	0.4	0.024
150075	0.8975	0	0.12	1	0.9286	0	0	1	OURBAN	0.366	0.02
150076	0.9396	0	0.03988	1	0.9582	0	0	1	RURAL	0.405	0.031
150082	0.8498	0.02129	0	1	0.8945	0.00806	0.02961	1	OURBAN	0.335	0.04
150084	0.9783	0.0758	0.07028	1	0.9851	0.029	0.04469	1	LURBAN	0.324	0.021
150086	0.956	0	0.03688	1	0.9697	0	0	1	LURBAN	0.502	0.034
150088	0.9661	0	0.09399	1	0.9767	0	0.05079	1	OURBAN	0.409	0.026
150089	0.8465	0.10203	0.08105	1	0.8922	0.03749	0.04746	1	OURBAN	0.324	0.024
150090	1.0274	0.03587	0	1	1.0187	0.0169	0.02126	1	OURBAN	0.309	0.029
150091	0.8975	0	0.11043	1	0.9286	0	0	1	RURAL	0.443	0.049
150097	0.9783	0	0.05862	1	0.9851	0	0	1	LURBAN	0.555	0.019
150100	0.8498	0.01894	0.08834	1	0.8945	0.00891	0.04933	1	OURBAN	0.399	0.036
150101	0.8975	0	0.0345	1	0.9286	0	0	1	OURBAN	0.404	0.049
150102	0.9267	0	0.12	1	0.9492	0	0	1	OURBAN	0.349	0.046
150104	0.9783	0	0.0573	1	0.9851	0	0	1	LURBAN	0.463	0.074
150109	0.902	0	0.10918	1	0.9318	0	0.05472	1	OURBAN	0.358	0.046
150112	0.9828	0	0.07176	1	0.9882	0	0.04507	1	OURBAN	0.486	0.057
150113	0.9661	0	0.10425	1	0.9767	0	0.05344	1	OURBAN	0.448	0.037
150115	0.8465	0	0	1	0.8922	0	0	1	RURAL	0.46	0.032
150125	1.0274	0	0	1	1.0187	0	0.03072	1	OURBAN	0.407	0.03
150126	1.0274	0.00251	0	1	1.0187	0.00121	0.02545	1	OURBAN	0.403	0.048
150128	0.9783	0	0	1	0.9851	0	0.01539	1	LURBAN	0.345	0.02
150129	0.9783	0.01728	0	1	0.9851	0.0199	0	1	LURBAN	0.483	0.036
150133	0.9396	0	0.08799	1	0.9582	0	0	1	RURAL	0.301	0.046
150146	0.9525	0	0.03706	1	0.9672	0	0	1	RURAL	0.427	0.049
150147	1.0274	0	0.09714	1	1.0187	0	0	1	OURBAN	0.7	0.11
150149	0.8498	0	0.12	1	0.8945	0	0	1	OURBAN	0.383	0.075
150150	0.8975	0	0.0603	1	0.9286	0	0.04214	1	OURBAN	0.345	0.04
150153	0.9783	0	0	1	0.9851	0	0	1	LURBAN	0.351	0.042
150154	0.9783	0	0	1	0.9851	0	0	1	LURBAN	0.323	0.046
150157	0.9783	0	0	1	0.9851	0	0.01698	1	LURBAN	0.369	0.022
150158	0.9783	0	0	1	0.9851	0	0	1	LURBAN	0.587	0.091
150160	0.9783	0	0	1	0.9851	0	0	1	LURBAN	0.443	0.037
150161	0.9783	0	0	1	0.9851	0	0.00215	1	LURBAN	0.663	0.132
150162	0.9783	0	0	1	0.9851	0	0.00542	1	LURBAN	0.391	0.052
150163	0.9209	0	0.11233	1	0.9451	0	0	1	LURBAN	0.501	0.047
150164	0.939	0	0	1	0.9578	0	0	1	OURBAN	0.417	0.037
150165	0.9267	0	0	1	0.9492	0	0	1	OURBAN	0.417	0.037
150166	0.9267	0	0	1	0.9492	0	0	1	OURBAN	0.417	0.037
160001	0.8954	0	0.06139	1	0.9271	0	0	1	RURAL	0.484	0.036
160005	0.8954	0	0	1	0.9271	0	0	1	RURAL	0.486	0.05
160008	0.8954	0	0.07158	1	0.9271	0	0	1	RURAL	0.62	0.043
160013	0.9133	0	0.07069	1	0.9398	0	0	1	RURAL	0.462	0.031
160016	0.8954	0.00306	0.04373	1	0.9271	0.00134	0	1	RURAL	0.388	0.034
160024	0.9442	0.03965	0.10924	1	0.9614	0.01864	0.05473	1	OURBAN	0.357	0.007
160028	0.9329	0	0.17932	1	0.9535	0	0.07303	1	OURBAN	0.312	0.019
160029	0.9319	0.00158	0	1	0.9528	0.00126	0.0162	1	OURBAN	0.405	0.04
160030	0.9412	0	0	1	0.9594	0	0.02446	1	OURBAN	0.414	0.032
160032	0.9189	0	0	1	0.9437	0	0	1	RURAL	0.545	0.041
160033	0.8954	0.01739	0.05823	1	0.9271	0.00668	0.04157	1	OURBAN	0.347	0.032
160040	0.8954	0	0	1	0.9271	0	0	1	OURBAN	0.367	0.018
160045	0.8954	0.00914	0.06925	1	0.9271	0.00449	0.04443	1	OURBAN	0.338	0.026
160047	0.9329	0.00268	0.03092	1	0.9535	0.00129	0.03274	1	OURBAN	0.461	0.034
160057	0.9089	0	0.05448	1	0.9367	0	0	1	RURAL	0.422	0.047
160058	0.9319	0.29171	0.16714	1	0.9528	0.14608	0.06983	1	OURBAN	0.356	0.027
160064	1.0364	0.04701	0.04078	1	1.0248	0.023	0	1	RURAL	0.357	0.018
160067	0.8954	0.02081	0.09042	1	0.9271	0.01098	0.04987	1	OURBAN	0.253	0.02
160069	0.8954	0	0	1	0.9271	0	0.02598	1	OURBAN	0.313	0.027
160079	0.8954	0.00692	0	1	0.9271	0.00391	0.02067	1	OURBAN	0.365	0.043
160080	0.902	0	0.03516	1	0.9318	0	0	1	RURAL	0.41	0.021
160082	0.9442	0.04883	0.03925	1	0.9614	0.0182	0.03543	1	OURBAN	0.339	0.008
160083	0.9442	0.02922	0.06472	1	0.9614	0.00986	0.04327	1	OURBAN	0.274	0.014
160089	0.9089	0	0.101	1	0.9367	0	0	1	RURAL	0.422	0.061
160101	0.9442	0.13798	0.29509	1	0.9614	0.17216	0.10396	1	OURBAN	0.694	0.029
160104	0.8954	0.01964	0	1	0.9271	0.02155	0	1	OURBAN	0.379	0.061
160110	0.8954	0.01038	0.05765	1	0.9271	0.0038	0.04138	1	OURBAN	0.37	0.019
160112	0.8954	0	0	1	0.9271	0	0	1	RURAL	0.459	0.039
160117	0.8954	0	0	1	0.9271	0	0	1	OURBAN	0.446	0.023
160122	0.8954	0	0.05977	1	0.9271	0	0	1	RURAL	0.498	0.057
160124	0.8954	0	0	1	0.9271	0	0	1	RURAL	0.584	0.068
160146	0.8954	0.01217	0.11497	1	0.9271	0.00819	0.05622	1	OURBAN	0.361	0.023
160147	0.8954	0	0	1	0.9271	0	0	1	RURAL	0.612	0.056
160153	0.8954	0.01087	0.05039	1	0.9271	0.00449	0.03903	1	OURBAN	0.267	0.018
160155	0.8954	0	0	1	0.9271	0	0	1	OURBAN	0.376	0.028
170001	0.8055	0	0.026	1	0.8623	0	0	1	RURAL	0.543	0.062
170006	0.9316	0	0.03735	1	0.9526	0	0	1	RURAL	0.41	0.028
170009	0.9423	0	0.0662	1	0.9601	0	0	1	LURBAN	0.356	0.016
170010	0.8055	0	0.06479	1	0.8623	0	0	1	RURAL	0.379	0.016
170012	0.8753	0.02343	0.04195	1	0.9128	0.01162	0	1	RURAL	0.35	0.041
170013	0.8753	0	0	1	0.9128	0	0	1	RURAL	0.351	0.04
170014	0.9423	0	0.03788	1	0.9601	0	0	1	LURBAN	0.544	0.041
170016	0.884	0.00191	0	1	0.919	0.00148	0.03029	1	OURBAN	0.359	0.039
170017	0.8947	0	0.06611	1	0.9266	0	0	1	OURBAN	0.501	0.063
170020	0.8753	0	0	1	0.9128	0	0	1	RURAL	0.434	0.027
170023	0.8753	0.00567	0.072	1	0.9128	0.00317	0	1	RURAL	0.374	0.046
170027	0.8055	0	0	1	0.8623	0	0	1	RURAL	0.556	0.035
170033	0.8055	0	0.05439	1	0.8623	0	0	1	RURAL	0.407	0.028
170039	0.8947	0	0.03735	1	0.9266	0	0	1	OURBAN	0.494	0.035
170040	0.9423	0.22278	0.12973	1	0.9601	0.0955	0.06005	1	LURBAN	0.28	0.02
170049	0.9423	0	0	1	0.9601	0	0.02566	1	LURBAN	0.335	0.023
170058	0.8055	0	0.05521	1	0.8623	0	0	1	RURAL	0.319	0.041
170068	0.8852	0	0.05505	1	0.9199	0	0	1	RURAL	0.445	0.033
170074	0.8055	0.00594	0.10476	1	0.8623	0.00421	0	1	RURAL	0.356	0.02
170075	0.8055	0	0	1	0.8623	0	0	1	RURAL	0.723	0.057
170086	0.884	0.00175	0.12917	1	0.919	0.00075	0.0599	1	OURBAN	0.273	0.025
170094	0.8055	0	0.06872	1	0.8623	0	0	1	RURAL	0.54	0.05
170103	0.8947	0	0	1	0.9266	0	0	1	OURBAN	0.372	0.027
170104	0.9423	0.00376	0	1	0.9601	0.00148	0.02099	1	LURBAN	0.195	0.015
170105	0.8055	0	0.03451	1	0.8623	0	0	1	RURAL	0.544	0.033
170109	0.9423	0	0	1	0.9601	0	0	1	LURBAN	0.404	0.038
170110	0.8055	0	0.04646	1	0.8623	0	0	1	RURAL	0.525	0.023
170120	0.9316	0	0.08574	1	0.9526	0	0	1	RURAL	0.5	0.024
170122	0.8947	0.06825	0.07263	1	0.9266	0.0306	0.04529	1	OURBAN	0.244	0.02
170123	0.8947	0.10169	0.1432	1	0.9266	0.04038	0.06356	1	OURBAN	0.197	0.025
170133	0.9423	0	0.10554	1	0.9601	0	0	1	LURBAN	0.38	0.031
170137	0.8055	0	0.02977	1	0.8623	0	0	1	RURAL	0.376	0.031
170142	0.8688	0	0.02843	1	0.9082	0	0	1	RURAL	0.416	0.049
170145	0.8055	0	0.05858	1	0.8623	0	0	1	RURAL	0.397	0.042
170146	0.9423	0	0.08639	1	0.9601	0	0.04883	1	LURBAN	0.293	0.019
170150	0.8221	0	0.06875	1	0.8745	0	0	1	RURAL	0.509	0.051
170166	0.8055	0	0	1	0.8623	0	0	1	RURAL	0.601	0.055
170175	0.8753	0	0.05178	1	0.9128	0	0	1	RURAL	0.332	0.029
170176	0.9423	0	0.07755	1	0.9601	0	0.04656	1	LURBAN	0.194	0.021
170182	0.9423	0	0	1	0.9601	0	0.00711	1	LURBAN	0.252	0.031
170183	0.8947	0	0	1	0.9266	0	0	1	OURBAN	0.497	0.039
170185	0.9423	0	0	1	0.9601	0	0	1	LURBAN	0.247	0.025
170186	0.8947	0	0	1	0.9266	0	0	1	OURBAN	0.37	0.017
170187	0.8055	0	0	1	0.8623	0	0	1	RURAL	0.365	0.075
170188	0.9423	0	0	1	0.9601	0	0	1	LURBAN	0.407	0.05
170190	0.8688	0	0	1	0.9082	0	0	1	RURAL	0.746	0.112
170191	0.8055	0	0	1	0.8623	0	0	1	RURAL	0.723	0.105
170192	0.8947	0	0	1	0.9266	0	0	1	OURBAN	0.365	0.049
170193	0.8753	0	0	1	0.9128	0	0	1	RURAL	0.328	0.035
170194	0.9423	0	0.10397	1	0.9601	0	0	1	LURBAN	0.653	0.099
170195	0.9423	0	0	1	0.9601	0	0	1	LURBAN	0.512	0.1
170196	0.8947	0	0	1	0.9266	0	0	1	OURBAN	0.289	0.098
170197	0.8947	0	0	1	0.9266	0	0	1	OURBAN	0.299	0.032
170198	0.8055	0	0	1	0.8623	0	0	1	RURAL	0.443	0.032
180001	0.9561	0	0.09154	1	0.9697	0	0.05016	1	LURBAN	0.292	0.022
180002	0.8032	0	0.12	1	0.8606	0	0	1	RURAL	0.332	0.037
180004	0.7899	0	0.12	1	0.8509	0	0	1	RURAL	0.36	0.02
180005	0.8734	0	0.28235	1	0.9115	0	0	1	RURAL	0.413	0.035
180007	0.8917	0	0.13949	1	0.9245	0	0.06259	1	OURBAN	0.396	0.013
180009	0.9093	0	0.17884	1	0.937	0	0.0729	1	OURBAN	0.438	0.019
180010	0.8917	0.00513	0.03298	1	0.9245	0.00175	0.03341	1	OURBAN	0.382	0.026
180011	0.8723	0	0.2441	1	0.9107	0	0	1	RURAL	0.278	0.023
180012	0.9089	0	0.05174	1	0.9367	0	0.03946	1	OURBAN	0.5	0.037
180013	0.9241	0	0.16553	1	0.9474	0	0.06941	1	OURBAN	0.335	0.039
180016	0.921	0	0.07918	1	0.9452	0	0	1	LURBAN	0.363	0.027
180017	0.82	0.03918	0.20577	1	0.8729	0.01946	0	1	RURAL	0.513	0.041
180018	0.7899	0.02071	0.30598	1	0.8509	0.01499	0	1	RURAL	0.349	0.039
180019	0.7899	0	0.12	1	0.8509	0	0	1	RURAL	0.371	0.031
180020	0.7899	0	0.12	1	0.8509	0	0	1	RURAL	0.392	0.027
180021	0.7899	0	0.12	1	0.8509	0	0	1	RURAL	0.582	0.018
180024	0.9089	0	0.08597	1	0.9367	0	0	1	RURAL	0.362	0.04
180025	0.921	0	0.044	1	0.9452	0	0	1	LURBAN	0.473	0.026
180027	0.8271	0	0.08679	1	0.8781	0	0	1	RURAL	0.483	0.031
180029	0.8723	0.01604	0.22686	1	0.9107	0.00626	0	1	RURAL	0.301	0.022
180035	0.9561	0.03335	0.06393	1	0.9697	0.01291	0.04307	1	LURBAN	0.354	0.021
180036	0.9093	0.00871	0.12827	1	0.937	0.00465	0.05967	1	OURBAN	0.371	0.026
180038	0.7899	0	0.10225	1	0.8509	0	0.05292	1	OURBAN	0.503	0.037
180040	0.921	0.01685	0.159	1	0.9452	0.00543	0.06769	1	LURBAN	0.312	0.022
180043	0.7947	0	0.37697	1	0.8544	0	0	1	RURAL	0.271	0.008
180044	0.8734	0.0335	0.12	1	0.9115	0.0182	0	1	RURAL	0.365	0.025
180045	0.9561	0.00327	0.10008	1	0.9697	0.00127	0.05236	1	LURBAN	0.302	0.031
180046	0.8917	0	0.12	1	0.9245	0	0	1	OURBAN	0.546	0.054
180048	0.9089	0.00213	0.17261	1	0.9367	0.00072	0	1	RURAL	0.406	0.036
180049	0.8723	0	0.17984	1	0.9107	0	0	1	RURAL	0.611	0.053
180050	0.7899	0	0.27123	1	0.8509	0	0	1	RURAL	0.358	0.035
180051	0.8271	0	0.17674	1	0.8781	0	0.07235	1	OURBAN	0.46	0.033
180053	0.7899	0	0.14538	1	0.8509	0	0	1	RURAL	0.354	0.018
180056	0.8499	0.01303	0.17352	1	0.8946	0.00655	0.07151	1	OURBAN	0.384	0.037
180064	0.8213	0	0.12	1	0.8739	0	0	1	RURAL	0.535	0.026
180066	0.9241	0	0.15233	1	0.9474	0	0	1	RURAL	0.37	0.053
180067	0.8917	0.30431	0.34129	1	0.9245	0.118	0.11655	1	OURBAN	0.433	0.02
180069	0.8734	0	0.13767	1	0.9115	0	0	1	RURAL	0.341	0.023
180070	0.8139	0	0.05337	1	0.8685	0	0	1	RURAL	0.384	0.035
180078	0.8734	0	0.12	1	0.9115	0	0	1	RURAL	0.121	0.011
180079	0.8158	0	0.17406	1	0.8699	0	0	1	RURAL	0.604	0.081
180080	0.7899	0	0.22052	1	0.8509	0	0	1	RURAL	0.363	0.025
180087	0.7899	0	0.12	1	0.8509	0	0	1	RURAL	0.454	0.055
180088	0.921	0.05674	0.14251	1	0.9452	0.02047	0.06338	1	LURBAN	0.259	0.02
180092	0.8917	0	0.12	1	0.9245	0	0	1	OURBAN	0.473	0.028
180093	0.81	0.03155	0.1545	1	0.8656	0.01925	0	1	RURAL	0.372	0.027
180095	0.7899	0	0.07122	1	0.8509	0	0	1	RURAL	0.503	0.035
180101	0.8917	0	0.12	1	0.9245	0	0	1	OURBAN	0.387	0.05
180102	0.8271	0	0.04364	1	0.8781	0	0	1	RURAL	0.351	0.029
180103	0.8917	0.00627	0.12531	1	0.9245	0.00269	0.0589	1	OURBAN	0.351	0.042
180104	0.8271	0	0.04792	1	0.8781	0	0	1	RURAL	0.414	0.024
180105	0.7899	0	0.40775	1	0.8509	0	0	1	RURAL	0.442	0.032
180106	0.7899	0	0.12	1	0.8509	0	0	1	RURAL	0.453	0.033
180115	0.7899	0	0.12	1	0.8509	0	0	1	RURAL	0.431	0.021
180116	0.8398	0	0.18503	1	0.8873	0	0	1	RURAL	0.358	0.038
180117	0.7899	0	0.20064	1	0.8509	0	0	1	RURAL	0.235	0.031
180124	0.9241	0	0.11571	1	0.9474	0	0.05641	1	OURBAN	0.303	0.033
180127	0.9089	0	0.1068	1	0.9367	0	0	1	RURAL	0.299	0.031
180128	0.7899	0	0.12	1	0.8509	0	0	1	RURAL	0.175	0.02
180130	0.921	0	0	1	0.9452	0	0.012	1	LURBAN	0.419	0.027
180132	0.8723	0	0.26726	1	0.9107	0	0	1	RURAL	0.246	0.025
180138	0.921	0	0.05639	1	0.9452	0	0	1	LURBAN	0.523	0.031
180139	0.7899	0	0.12	1	0.8509	0	0	1	RURAL	0.187	0.044
180141	0.921	0.33069	0.26065	1	0.9452	0.12736	0.09467	1	LURBAN	0.231	0.017
180143	0.8917	0	0.16026	1	0.9245	0	0.06802	1	OURBAN	0.353	0.016
180149	0.7899	0	0.51422	1	0.8509	0	0	1	RURAL	0.476	0.023
180150	0.921	0	0	1	0.9452	0	0	1	LURBAN	0.381	0.03
180151	0.8917	0	0.17664	1	0.9245	0	0.07233	1	OURBAN	0.396	0.013
190001	0.7656	0.01782	0.12	1	0.8328	0.00716	0	1	RURAL	0.677	0.024
190002	0.8422	0	0.159	1	0.889	0	0.06769	1	OURBAN	0.376	0.024
190003	0.8422	0	0.12	1	0.889	0	0	1	RURAL	0.225	0.024
190004	0.7844	0	0.07142	1	0.8468	0	0.04499	1	OURBAN	0.254	0.024
190005	0.8953	0.75542	0.40836	1	0.9271	0.2635	0.13508	1	LURBAN	0.61	0.033
190006	0.8422	0.19807	0.38717	1	0.889	0.13246	0.12919	1	OURBAN	0.566	0.025
190007	0.7656	0	0.12	1	0.8328	0	0	1	RURAL	0.414	0.039
190008	0.7844	0	0.14052	1	0.8468	0	0.06286	1	OURBAN	0.289	0.038
190009	0.8095	0.04795	0.28548	1	0.8653	0.04698	0.10136	1	OURBAN	0.924	0.017
190011	0.7935	0.09869	0.46082	1	0.8535	0.04151	0.14979	1	OURBAN	0.63	0.019
190013	0.7656	0	0.06217	1	0.8328	0	0.04261	1	OURBAN	0.316	0.016
190014	0.7656	0	0.12	1	0.8328	0	0	1	RURAL	0.272	0.029
190015	0.8953	0	0.25019	1	0.9271	0	0	1	RURAL	0.248	0.02
190017	0.8422	0	0.27502	1	0.889	0	0	1	RURAL	0.349	0.028
190019	0.8095	0	0.14543	1	0.8653	0	0.06414	1	OURBAN	0.243	0.023
190020	0.8131	0	0.18899	1	0.8679	0	0.07558	1	OURBAN	0.275	0.014
190025	0.7656	0	0.12	1	0.8328	0	0	1	RURAL	0.23	0.018
190026	0.8095	0.01755	0.26977	1	0.8653	0.00696	0.09712	1	OURBAN	0.209	0.028
190027	0.7656	0	0.03348	1	0.8328	0	0.03357	1	OURBAN	0.255	0.028
190034	0.7845	0	0.15949	1	0.8469	0	0	1	RURAL	0.646	0.037
190036	0.8953	0.22901	0.17659	1	0.9271	0.09825	0.07231	1	LURBAN	0.354	0.039
190039	0.8953	0.00627	0.21232	1	0.9271	0.00198	0.08176	1	LURBAN	0.265	0.028
190040	0.8953	0.00589	0.05369	1	0.9271	0.00257	0.0401	1	LURBAN	0.227	0.016
190041	0.8519	0.00087	0.23214	1	0.896	0.00064	0.08703	1	OURBAN	0.023	0.025
190044	0.7917	0	0.12	1	0.8522	0	0	1	RURAL	0.492	0.02
190045	0.8953	0	0.12723	1	0.9271	0	0.0594	1	LURBAN	0.206	0.017
190046	0.8953	0.03535	0.25766	1	0.9271	0.01243	0.09386	1	LURBAN	0.229	0.024
190050	0.77	0	0.12	1	0.8361	0	0	1	RURAL	0.248	0.018
190053	0.7757	0	0.12	1	0.8404	0	0	1	RURAL	0.55	0.05
190054	0.7741	0	0.12	1	0.8392	0	0	1	RURAL	0.237	0.012
190060	0.7656	0.03282	0.16591	1	0.8328	0.02292	0.0695	1	OURBAN	0.243	0.03
190064	0.8131	0.01808	0.13688	1	0.8679	0.00765	0.06191	1	OURBAN	0.428	0.022
190065	0.8131	0.05823	0.24278	1	0.8679	0.02531	0.08988	1	OURBAN	0.332	0.017
190078	0.7843	0	0.12	1	0.8467	0	0	1	RURAL	0.313	0.035
190079	0.8953	0	0.12	1	0.9271	0	0	1	LURBAN	0.586	0.069
190081	0.7656	0	0.12	1	0.8328	0	0	1	RURAL	0.444	0.014
190086	0.7758	0	0.14848	1	0.8404	0	0	1	RURAL	0.232	0.021
190088	0.8519	0	0.04459	1	0.896	0	0	1	RURAL	0.374	0.03
190090	0.7656	0	0.08252	1	0.8328	0	0	1	RURAL	0.325	0.027
190098	0.8519	0.25106	0.47489	1	0.896	0.10274	0.15377	1	OURBAN	0.53	0.029
190099	0.7845	0	0.11924	1	0.8469	0	0	1	RURAL	0.268	0.025
190102	0.8422	0	0.10057	1	0.889	0	0.05249	1	OURBAN	0.416	0.033
190106	0.8095	0	0.2309	1	0.8653	0	0	1	RURAL	0.277	0.027
190111	0.8519	0.00578	0.1429	1	0.896	0.00318	0.06348	1	OURBAN	0.272	0.031
190114	0.7656	0	0.12	1	0.8328	0	0	1	RURAL	0.315	0.015
190115	0.8519	0	0.12	1	0.896	0	0	1	OURBAN	0.303	0.026
190116	0.7741	0	0.12	1	0.8392	0	0	1	RURAL	0.464	0.028
190118	0.8519	0	0.12	1	0.896	0	0	1	OURBAN	0.403	0.027
190122	0.8131	0.18738	0.40628	1	0.8679	0.08008	0.1345	1	OURBAN	0.724	0.033
190125	0.7935	0	0.21368	1	0.8535	0	0.08212	1	OURBAN	0.311	0.02
190128	0.8131	0	0.42371	1	0.8679	0	0.13937	1	OURBAN	0.501	0.049
190131	0.8131	0	0.12	1	0.8679	0	0	1	OURBAN	0.16	0.028
190133	0.7758	0	0.09423	1	0.8404	0	0	1	RURAL	0.963	0.073
190135	0.8953	0.02343	0	1	0.9271	0.2635	0.01602	1	LURBAN	0.452	0.076
190140	0.7691	0	0.18311	1	0.8355	0	0	1	RURAL	0.606	0.038
190144	0.8519	0	0.31571	1	0.896	0	0	1	RURAL	0.254	0.033
190145	0.7746	0	0.19145	1	0.8395	0	0	1	RURAL	0.306	0.011
190146	0.8953	0.02901	0.07238	1	0.9271	0.01041	0.04523	1	LURBAN	0.319	0.024
190151	0.7656	0	0.13785	1	0.8328	0	0	1	RURAL	0.735	0.036
190152	0.8953	0	0.17954	1	0.9271	0	0.07309	1	LURBAN	0.192	0.034
190160	0.7935	0	0.08677	1	0.8535	0	0.04893	1	OURBAN	0.274	0.031
190161	0.7656	0	0.11623	1	0.8328	0	0	1	OURBAN	1.001	0.051
190164	0.8123	0	0.12	1	0.8673	0	0	1	RURAL	0.175	0.023
190167	0.8422	0	0.25277	1	0.889	0	0	1	RURAL	0.364	0.039
190175	0.8953	0	0.21669	1	0.9271	0	0.08292	1	LURBAN	0.259	0.032
190176	0.8953	0.24543	0.43708	1	0.9271	0.16651	0.14311	1	LURBAN	0.256	0.017
190177	0.8953	0.0298	0.15763	1	0.9271	0.01587	0.06733	1	LURBAN	0.195	0.019
190183	0.7844	0.10277	0.31373	1	0.8468	0.05536	0.10902	1	OURBAN	0.459	0.013
190184	0.7758	0	0.14723	1	0.8404	0	0	1	RURAL	0.559	0.035
190190	0.7731	0	0.12	1	0.8384	0	0	1	RURAL	0.518	0.018
190191	0.8422	0	0.12	1	0.889	0	0	1	RURAL	0.291	0.013
190196	0.8422	0	0.46666	1	0.889	0	0.15144	1	OURBAN	0.198	0.048
190199	0.8131	0	0.12	1	0.8679	0	0	1	OURBAN	0.941	0.02
190201	0.7656	0	0.40049	1	0.8328	0	0.13289	1	OURBAN	0.188	0.022
190202	0.8131	0	0.09327	1	0.8679	0	0.0506	1	OURBAN	0.296	0.018
190204	0.8953	0	0.1397	1	0.9271	0	0.06265	1	LURBAN	0.166	0.018
190205	0.8422	0	0.0815	1	0.889	0	0.04757	1	OURBAN	0.185	0.02
190206	0.8953	0.06876	0.12	1	0.9271	0.03755	0	1	LURBAN	0.198	0.014
190208	0.7656	0	0.12	1	0.8328	0	0	1	RURAL	0.567	0.018
190218	0.8519	0	0.09287	1	0.896	0	0	1	RURAL	0.364	0.04
190236	0.8519	0	0.07071	1	0.896	0	0.0448	1	OURBAN	0.242	0.02
190241	0.7844	0	0.0745	1	0.8468	0	0	1	OURBAN	0.357	0.056
190242	0.8131	0	0.12	1	0.8679	0	0	1	OURBAN	0.443	0.026
190245	0.7935	0	0	1	0.8535	0	0	1	OURBAN	0.288	0.103
190246	0.7731	0	0	1	0.8384	0	0	1	RURAL	0.344	0.041
190249	0.8131	0	0.06433	1	0.8679	0	0	1	OURBAN	1.012	0.052
190250	0.8953	0	0	1	0.9271	0	0	1	LURBAN	0.276	0.052
190251	0.8131	0	0	1	0.8679	0	0	1	OURBAN	0.763	0.027
190255	0.8422	0	0	1	0.889	0	0	1	OURBAN	0.535	0.092
190256	0.8953	0	0	1	0.9271	0	0	1	LURBAN	0.358	0.1
190257	0.7758	0	0	1	0.8404	0	0	1	RURAL	0.385	0.055
190258	0.8519	0	0.12	1	0.896	0	0	1	OURBAN	0.526	0.133
190259	0.8422	0	0	1	0.889	0	0	1	OURBAN	0.377	0.089
190261	0.7935	0	0.04415	1	0.8535	0	0	1	OURBAN	1.04	0.027
190263	0.8422	0	0	1	0.889	0	0	1	OURBAN	0.317	0.07
190266	0.8131	0	0	1	0.8679	0	0	1	OURBAN	0.292	0.062
190267	0.8953	0	0	1	0.9271	0	0	1	LURBAN	0.445	0.065
190268	0.8422	0	0.12	1	0.889	0	0	1	OURBAN	0.455	0.06
