hrr	region	zip5
173	8	61919
173	8	61917
173	8	60936
173	8	60938
173	8	47974
173	8	61841
173	8	61920
173	8	60973
173	8	60953
173	8	61928
173	8	61816
173	8	60968
173	8	61944
173	8	61724
173	8	60930
173	8	60918
173	8	61864
173	8	60955
173	8	61856
173	8	61872
173	8	62468
173	8	62420
173	8	61884
173	8	62469
173	8	61735
173	8	61832
173	8	61859
173	8	61931
173	8	62481
173	8	61940
173	8	61844
173	8	47987
173	8	60926
173	8	61845
173	8	61849
173	8	47951
173	8	61854
173	8	60933
173	8	61941
173	8	61855
173	8	60952
173	8	47932
173	8	62432
173	8	61871
173	8	60932
173	8	61858
173	8	61877
173	8	61857
173	8	61878
173	8	61848
173	8	61821
173	8	61847
173	8	60974
173	8	60928
173	8	61815
173	8	61873
173	8	61824
173	8	61942
173	8	60957
173	8	60948
173	8	61875
173	8	62447
173	8	61770
173	8	61853
173	8	60949
173	8	60931
173	8	61882
173	8	61862
173	8	61813
173	8	61834
173	8	61802
173	8	60962
173	8	61720
173	8	61825
173	8	61822
173	8	61943
173	8	61801
173	8	61851
173	8	60942
173	8	61863
173	8	61831
173	8	60970
173	8	62435
173	8	61933
173	8	60967
173	8	61811
173	8	61775
173	8	60959
173	8	61803
173	8	61924
173	8	61910
173	8	61839
173	8	61810
173	8	61846
173	8	61874
173	8	61876
173	8	61953
173	8	61865
173	8	61842
173	8	60924
173	8	61949
173	8	61912
173	8	61830
173	8	61955
173	8	61883
173	8	61817
173	8	60963
173	8	61833
173	8	60960
173	8	61932
173	8	61938
173	8	61852
175	8	61776
175	8	61743
175	8	61754
175	8	61737
175	8	61739
175	8	61764
175	8	60929
175	8	61723
175	8	61774
175	8	60460
175	8	61730
175	8	61732
175	8	61752
175	8	61740
175	8	61745
175	8	61790
175	8	60934
175	8	61728
175	8	61722
175	8	61709
175	8	61748
175	8	61710
175	8	60921
175	8	61704
175	8	61319
175	8	61702
175	8	61761
175	8	61772
175	8	61778
175	8	61741
175	8	61791
175	8	61731
175	8	61799
175	8	61769
175	8	61744
175	8	61738
175	8	61726
175	8	61753
175	8	61736
175	8	61758
175	8	61725
179	6	62433
179	6	62806
179	6	62439
179	6	47616
179	6	47731
179	6	47527
179	6	47633
179	6	47660
179	6	62464
179	6	62821
179	6	47529
179	6	62947
179	6	47712
179	6	62827
179	6	47575
179	6	42456
179	6	47734
179	6	47683
179	6	47750
179	6	47536
179	6	62855
179	6	47640
179	6	47552
179	6	47578
179	6	62476
179	6	47610
179	6	47562
179	6	47736
179	6	62466
179	6	62450
179	6	47611
179	6	47649
179	6	47714
179	6	62452
179	6	47535
179	6	47591
179	6	47701
179	6	47614
179	6	62419
179	6	47637
179	6	47639
179	6	47556
179	6	47588
179	6	62818
179	6	62410
179	6	47116
179	6	62979
179	6	62954
179	6	62869
179	6	47711
179	6	62871
179	6	62823
179	6	47579
179	6	47721
179	6	47524
179	6	42404
179	6	62862
179	6	47512
179	6	42409
179	6	62425
179	6	47515
179	6	47550
179	6	47720
179	6	47567
179	6	47175
179	6	47521
179	6	62475
179	6	47522
179	6	47670
179	6	62868
179	6	62917
179	6	62834
179	6	47647
179	6	47702
179	6	62427
179	6	47612
179	6	47724
179	6	47519
179	6	62835
179	6	47514
179	6	47558
179	6	62421
179	6	62984
179	6	62480
179	6	62887
179	6	47547
179	6	47551
179	6	42406
179	6	62459
179	6	47573
179	6	62805
179	6	47596
179	6	47601
179	6	47620
179	6	47629
179	6	47630
179	6	47574
179	6	47513
179	6	47638
179	6	47648
179	6	62930
179	6	47654
179	6	47665
179	6	42460
179	6	62417
179	6	47631
179	6	47708
179	6	47722
179	6	62977
179	6	47710
179	6	62863
179	6	47715
179	6	62833
179	6	47727
179	6	47732
179	6	47744
179	6	62965
179	6	47747
179	6	47713
179	6	42463
179	6	42455
179	6	62867
179	6	42452
179	6	42458
179	6	47532
179	6	42451
179	6	47719
179	6	42444
179	6	47741
179	6	62852
179	6	47666
179	6	47613
179	6	47590
179	6	47597
179	6	62946
179	6	62919
179	6	62987
179	6	62817
179	6	47541
179	6	47618
179	6	42437
179	6	62454
179	6	62828
179	6	47725
179	6	42457
179	6	47528
179	6	62859
179	6	47546
179	6	47598
179	6	47568
179	6	62460
179	6	47523
179	6	62844
179	6	47564
179	6	47730
179	6	42420
179	6	47516
179	6	47537
179	6	47716
179	6	62837
179	6	47561
179	6	47617
179	6	62820
179	6	47586
179	6	47542
179	6	47634
179	6	62843
179	6	47704
179	6	62451
179	6	47619
179	6	47545
179	6	62931
179	6	47735
179	6	62935
179	6	62982
179	6	62972
179	6	47525
179	6	47549
179	6	62815
179	6	42419
179	6	47740
179	6	62967
179	6	62811
179	6	62449
179	6	47580
179	6	47585
179	6	47501
179	6	42461
179	6	47706
179	6	47553
179	6	42462
179	6	42402
179	6	47576
179	6	62934
179	6	62955
179	6	62413
179	6	47728
179	6	47557
179	6	62446
179	6	42403
179	6	62829
179	6	47703
179	6	47739
179	6	47737
179	6	62861
179	6	47733
179	6	62842
179	6	47520
179	6	47584
179	6	47577
179	6	42459
180	6	43530
180	6	46785
180	6	43536
180	6	46704
180	6	46571
180	6	46990
180	6	45863
180	6	46946
180	6	46773
180	6	43506
180	6	46804
180	6	46825
180	6	45886
180	6	45832
180	6	46962
180	6	46858
180	6	43526
180	6	46855
180	6	45861
180	6	46791
180	6	46868
180	6	43549
180	6	46784
180	6	46861
180	6	46750
180	6	46897
180	6	46590
180	6	43554
180	6	46761
180	6	46792
180	6	46864
180	6	46747
180	6	46703
180	6	43527
180	6	46856
180	6	46510
180	6	46806
180	6	43556
180	6	46743
180	6	46982
180	6	43557
180	6	46748
180	6	46796
180	6	46755
180	6	45879
180	6	46815
180	6	46565
180	6	46984
180	6	46865
180	6	46777
180	6	46539
180	6	46867
180	6	46763
180	6	46816
180	6	43543
180	6	45851
180	6	43519
180	6	46701
180	6	46850
180	6	46562
180	6	47381
180	6	43531
180	6	46853
180	6	46721
180	6	47326
180	6	46733
180	6	45880
180	6	46835
180	6	45813
180	6	46737
180	6	46770
180	6	46795
180	6	46787
180	6	46765
180	6	43501
180	6	46895
180	6	43548
180	6	46766
180	6	46706
180	6	46774
180	6	45898
180	6	46779
180	6	46854
180	6	46885
180	6	46582
180	6	46819
180	6	43505
180	6	46745
180	6	45899
180	6	46555
180	6	45882
180	6	45849
180	6	46803
180	6	46730
180	6	46764
180	6	45891
180	6	46992
180	6	46780
180	6	46738
180	6	46941
180	6	46852
180	6	46797
180	6	46581
180	6	46798
180	6	46793
180	6	46814
180	6	45821
180	6	46862
180	6	46860
180	6	43520
180	6	46714
180	6	46740
180	6	46502
180	6	46805
180	6	43570
180	6	43512
180	6	43518
180	6	46859
180	6	46851
180	6	46781
180	6	46845
180	6	46725
180	6	46863
180	6	46705
180	6	46742
180	6	46711
180	6	46713
180	6	46783
180	6	45855
180	6	46974
180	6	45873
180	6	46731
180	6	46809
180	6	46807
180	6	46802
180	6	46771
180	6	46801
180	6	46898
180	6	46943
180	6	46818
180	6	46782
180	6	46866
180	6	46799
180	6	46794
180	6	46789
180	6	43517
180	6	46508
180	6	46741
180	6	47369
180	6	46772
180	6	46857
180	6	46746
180	6	46788
180	6	46899
180	6	46580
180	6	46769
180	6	45874
180	6	46910
180	6	46808
180	6	46980
180	6	46524
180	6	47371
180	6	46538
180	6	46723
180	6	43524
180	6	46786
180	6	46710
180	6	46896
180	6	46776
180	6	46869
181	6	46401
181	6	46404
181	6	46385
181	6	46409
181	6	49129
181	6	46408
181	6	46403
181	6	49117
181	6	46342
181	6	46301
181	6	49128
181	6	46348
181	6	46347
181	6	46407
181	6	46307
181	6	46368
181	6	46410
181	6	46356
181	6	46360
181	6	46402
181	6	46310
181	6	46534
181	6	46374
181	6	46411
181	6	46361
181	6	46366
181	6	46383
181	6	46341
181	6	46376
181	6	46384
181	6	46349
181	6	46379
181	6	46393
181	6	46406
181	6	46380
181	6	46377
181	6	46308
181	6	46302
181	6	46355
181	6	46968
181	6	46372
181	6	46304
181	6	46405
181	6	46390
181	6	46303
183	6	46283
183	6	47853
183	6	46902
183	6	47330
183	6	47837
183	6	46235
183	6	47960
183	6	46049
183	6	46280
183	6	47331
183	6	47581
183	6	46127
183	6	46253
183	6	46182
183	6	47227
183	6	46071
183	6	47264
183	6	47322
183	6	47393
183	6	47446
183	6	47202
183	6	47465
183	6	47339
183	6	46013
183	6	47344
183	6	46978
183	6	47355
183	6	46987
183	6	46239
183	6	46998
183	6	46107
183	6	46070
183	6	46242
183	6	46255
183	6	46226
183	6	46203
183	6	46146
183	6	46938
183	6	47024
183	6	47366
183	6	47464
183	6	47451
183	6	46082
183	6	46219
183	6	46129
183	6	46183
183	6	47965
183	6	47232
183	6	46154
183	6	46928
183	6	47236
183	6	46034
183	6	47265
183	6	46120
183	6	46218
183	6	46105
183	6	47881
183	6	47362
183	6	47247
183	6	47245
183	6	47458
183	6	47456
183	6	46996
183	6	47406
183	6	46165
183	6	46916
183	6	46170
183	6	47273
183	6	46017
183	6	46014
183	6	46227
183	6	47249
183	6	47954
183	6	47470
183	6	47833
183	6	46012
183	6	46222
183	6	46051
183	6	47341
183	6	46048
183	6	46228
183	6	46986
183	6	46113
183	6	46965
183	6	47834
183	6	46052
183	6	46125
183	6	46057
183	6	46062
183	6	46126
183	6	46067
183	6	46186
183	6	46069
183	6	46074
183	6	47353
183	6	46076
183	6	47407
183	6	47408
183	6	46102
183	6	47958
183	6	46122
183	6	47957
183	6	46128
183	6	46995
183	6	46133
183	6	46940
183	6	47226
183	6	46147
183	6	46151
183	6	46155
183	6	46156
183	6	46160
183	6	46144
183	6	47375
183	6	46164
183	6	46268
183	6	46970
183	6	46967
183	6	46180
183	6	46204
183	6	46952
183	6	46903
183	6	46205
183	6	46037
183	6	46207
183	6	46211
183	6	47360
183	6	46936
183	6	46988
183	6	46904
183	6	46249
183	6	46989
183	6	47925
183	6	46274
183	6	46275
183	6	46930
183	6	46277
183	6	47435
183	6	46290
183	6	46278
183	6	46921
183	6	46121
183	6	46247
183	6	47990
183	6	46104
183	6	47463
183	6	46224
183	6	46919
183	6	46913
183	6	46911
183	6	46143
183	6	46036
183	6	46072
183	6	46915
183	6	47335
183	6	47936
183	6	47441
183	6	46015
183	6	46991
183	6	47392
183	6	46041
183	6	47439
183	6	47402
183	6	46985
183	6	47324
183	6	47433
183	6	46018
183	6	46038
183	6	46926
183	6	47235
183	6	46266
183	6	46216
183	6	46220
183	6	46231
183	6	46158
183	6	47274
183	6	47449
183	6	47283
183	6	46285
183	6	46917
183	6	47959
183	6	46959
183	6	46961
183	6	46225
183	6	47989
183	6	46234
183	6	46056
183	6	46937
183	6	47949
183	6	47935
183	6	47937
183	6	47356
183	6	47434
183	6	47950
183	6	46115
183	6	46933
183	6	46920
183	6	47385
183	6	46256
183	6	47229
183	6	46296
183	6	47469
183	6	46979
183	6	47384
183	6	46148
183	6	46175
183	6	46176
183	6	46953
183	6	47370
183	6	46259
183	6	46201
183	6	47387
183	6	46077
183	6	46901
183	6	47272
183	6	46958
183	6	47851
183	6	46130
183	6	47228
183	6	46150
183	6	46960
183	6	46103
183	6	46237
183	6	47220
183	6	46939
183	6	46162
183	6	46282
183	6	47468
183	6	46110
183	6	46173
183	6	46044
183	6	46063
183	6	47280
183	6	47281
183	6	46994
183	6	46240
183	6	47234
183	6	46217
183	6	47420
183	6	46206
183	6	46947
183	6	47201
183	6	46118
183	6	47490
183	6	47405
183	6	47263
183	6	47857
183	6	46157
183	6	46250
183	6	47471
183	6	47223
183	6	47337
183	6	46208
183	6	46171
183	6	46085
183	6	46184
183	6	46040
183	6	46254
183	6	46142
183	6	46135
183	6	47430
183	6	47346
183	6	46241
183	6	47933
183	6	47351
183	6	46202
183	6	46123
183	6	47946
183	6	47426
183	6	46977
183	6	47443
183	6	47345
183	6	46230
183	6	46251
183	6	47374
183	6	46163
183	6	47352
183	6	47934
183	6	46914
183	6	46060
183	6	46117
183	6	47327
183	6	46942
183	6	46298
183	6	47459
183	6	46131
183	6	47260
183	6	47988
183	6	47916
183	6	46181
183	6	46167
183	6	46260
183	6	47940
183	6	46032
183	6	46075
183	6	47462
183	6	46030
183	6	47436
183	6	47282
183	6	46971
183	6	47270
183	6	46047
183	6	46149
183	6	46295
183	6	47225
183	6	46111
183	6	46932
183	6	47968
183	6	47955
183	6	47431
183	6	47244
183	6	46214
183	6	47445
183	6	46236
183	6	47261
183	6	46055
183	6	46291
183	6	46039
183	6	46068
183	6	47467
183	6	46011
183	6	46166
183	6	47939
183	6	46140
183	6	47404
183	6	47994
183	6	47437
183	6	47429
183	6	47421
183	6	47240
183	6	47401
183	6	46001
183	6	46957
183	6	47246
183	6	47453
183	6	47868
183	6	47846
183	6	46106
183	6	46016
183	6	46031
183	6	45347
183	6	46950
183	6	47203
183	6	46161
183	6	46064
183	6	46124
183	6	46172
183	6	47452
183	6	47325
183	6	46244
183	6	46262
183	6	47424
183	6	46050
183	6	46168
183	6	46045
183	6	47997
183	6	47448
183	6	46112
183	6	47388
183	6	46209
183	6	47457
183	6	47938
183	6	47357
183	6	47926
183	6	47003
183	6	47403
183	6	46221
183	6	46229
183	6	46061
183	6	46033
184	6	47924
184	6	47971
184	6	47995
184	6	47981
184	6	47996
184	6	47982
184	6	46381
184	6	47943
184	6	47970
184	6	47930
184	6	47963
184	6	47941
184	6	47991
184	6	47983
184	6	47920
184	6	47993
184	6	47975
184	6	46929
184	6	47962
184	6	47906
184	6	47901
184	6	47917
184	6	47903
184	6	46035
184	6	47964
184	6	47923
184	6	47948
184	6	46923
184	6	47980
184	6	47922
184	6	47902
184	6	47969
184	6	47929
184	6	47986
184	6	47978
184	6	47942
184	6	46058
184	6	46065
184	6	47918
184	6	47905
184	6	47944
184	6	47984
184	6	47967
184	6	47992
184	6	47921
184	6	47909
184	6	47907
184	6	47904
185	6	47390
185	6	47320
185	6	47340
185	6	47303
185	6	47380
185	6	47396
185	6	47359
185	6	47306
185	6	47338
185	6	47373
185	6	47342
185	6	47308
185	6	47382
185	6	45390
185	6	47386
185	6	47368
185	6	47354
185	6	47305
185	6	47394
185	6	47383
185	6	47304
185	6	46759
185	6	47307
185	6	47361
185	6	47367
185	6	47334
185	6	46778
185	6	47358
185	6	47336
185	6	47348
186	6	60409
186	6	46320
186	6	60438
186	6	60633
186	6	46311
186	6	46324
186	6	46322
186	6	46319
186	6	46325
186	6	46375
186	6	46323
186	6	46373
186	6	46321
186	6	46327
186	6	46312
187	6	46340
187	6	46550
187	6	46567
187	6	46604
187	6	46545
187	6	46617
187	6	46514
187	6	46945
187	6	46572
187	6	46526
187	6	46637
187	6	49107
187	6	49113
187	6	46536
187	6	46556
187	6	46365
187	6	46680
187	6	46352
187	6	49130
187	6	46504
187	6	46613
187	6	46573
187	6	46561
187	6	46570
187	6	46619
187	6	46552
187	6	46620
187	6	46537
187	6	46513
187	6	46528
187	6	46601
187	6	46553
187	6	46628
187	6	46615
187	6	46951
187	6	49120
187	6	46912
187	6	46350
187	6	46595
187	6	46507
187	6	46516
187	6	46660
187	6	46382
187	6	46922
187	6	46931
187	6	46543
187	6	46531
187	6	46345
187	6	46563
187	6	49121
187	6	49031
187	6	49095
187	6	46532
187	6	46546
187	6	46614
187	6	46767
187	6	46542
187	6	46616
187	6	46530
187	6	46511
187	6	46391
187	6	46515
187	6	46635
187	6	46506
187	6	46544
187	6	46732
187	6	46527
187	6	46626
187	6	46634
187	6	46554
187	6	46501
187	6	46760
187	6	46517
187	6	46975
187	6	49112
187	6	46540
187	6	46346
187	6	46624
187	6	46371
188	6	47860
188	6	62441
188	6	47802
188	6	47875
188	6	47874
188	6	47854
188	6	47840
188	6	62478
188	6	47880
188	6	47885
188	6	47882
188	6	47831
188	6	62423
188	6	47858
188	6	47847
188	6	47832
188	6	47808
188	6	47836
188	6	47869
188	6	47811
188	6	47427
188	6	47842
188	6	47848
188	6	47801
188	6	47966
188	6	47862
188	6	62477
188	6	47864
188	6	47861
188	6	47805
188	6	47809
188	6	47830
188	6	47863
188	6	47859
188	6	47852
188	6	47438
188	6	47866
188	6	47850
188	6	47838
188	6	47804
188	6	62442
188	6	47849
188	6	47884
188	6	47865
188	6	47856
188	6	47855
188	6	47845
188	6	47878
188	6	47879
188	6	47876
188	6	47807
188	6	47841
188	6	47455
188	6	47928
188	6	47872
188	6	47870
188	6	47812
188	6	47871
190	10	52314
190	10	52334
190	10	52209
190	10	52216
190	10	52203
190	10	52229
190	10	52220
190	10	52328
190	10	52076
190	10	52315
190	10	52320
190	10	52332
190	10	52341
190	10	52208
190	10	52077
190	10	52498
190	10	52337
190	10	52251
190	10	52407
190	10	52344
190	10	52330
190	10	52405
190	10	52362
190	10	52042
190	10	52255
190	10	52249
190	10	52348
190	10	52351
190	10	52313
190	10	52354
190	10	52321
190	10	52312
190	10	52233
190	10	52306
190	10	52252
190	10	52346
190	10	50650
190	10	52402
190	10	52318
190	10	52038
190	10	52409
190	10	52237
190	10	52305
190	10	52050
190	10	52205
190	10	52302
190	10	52349
190	10	52338
190	10	52041
190	10	52301
190	10	52408
190	10	52225
190	10	52212
190	10	52497
190	10	52329
190	10	52404
190	10	52204
190	10	52403
190	10	52326
190	10	52253
190	10	52324
190	10	52214
190	10	52236
190	10	52072
190	10	52411
190	10	52043
190	10	52057
190	10	52350
190	10	52347
190	10	52499
190	10	52219
190	10	52227
190	10	52218
190	10	52206
190	10	52202
190	10	52257
190	10	52336
190	10	52223
190	10	52213
190	10	52036
190	10	52310
190	10	52307
190	10	52232
190	10	52228
190	10	52410
190	10	52401
190	10	52352
190	10	52345
191	10	52756
191	10	52701
191	10	61437
191	10	61285
191	10	61480
191	10	52771
191	10	61478
191	10	61279
191	10	61266
191	10	61473
191	10	52746
191	10	52745
191	10	52748
191	10	52803
191	10	61238
191	10	61476
191	10	52734
191	10	52765
191	10	52729
191	10	61468
191	10	52777
191	10	52640
191	10	52207
191	10	52323
191	10	61418
191	10	52645
191	10	61260
191	10	52060
191	10	52623
191	10	61244
191	10	52801
191	10	61251
191	10	61242
191	10	61233
191	10	61234
191	10	52757
191	10	52767
191	10	61236
191	10	61250
191	10	52805
191	10	52806
191	10	52802
191	10	61262
191	10	52728
191	10	61442
191	10	61201
191	10	52722
191	10	61299
191	10	52768
191	10	52751
191	10	52731
191	10	61273
191	10	52658
191	10	61263
191	10	52309
191	10	61454
191	10	52732
191	10	52726
191	10	52660
191	10	52736
191	10	61272
191	10	52769
191	10	52069
191	10	52650
191	10	61074
191	10	61281
191	10	52646
191	10	52727
191	10	52807
191	10	52637
191	10	61276
191	10	61232
191	10	61264
191	10	61460
191	10	61204
191	10	52809
191	10	61235
191	10	52804
191	10	61275
191	10	61254
191	10	61239
191	10	61240
191	10	61241
191	10	61256
191	10	52653
191	10	61265
191	10	52730
191	10	61274
191	10	52808
191	10	52254
191	10	52064
191	10	61278
191	10	61486
191	10	52758
191	10	52774
191	10	61231
191	10	52655
191	10	61282
191	10	61230
191	10	52644
191	10	52037
191	10	61284
191	10	52721
191	10	52733
191	10	61425
191	10	52601
191	10	52070
191	10	52753
191	10	61257
191	10	52747
191	10	52742
191	10	61252
191	10	52638
191	10	52750
192	10	50339
192	10	50940
192	10	50235
192	10	52571
192	10	51436
192	10	50836
192	10	50595
192	10	50327
192	10	50566
192	10	50321
192	10	52215
192	10	50001
192	10	51462
192	10	52583
192	10	50144
192	10	50117
192	10	51451
192	10	50228
192	10	50831
192	10	50014
192	10	50398
192	10	50168
192	10	50859
192	10	50319
192	10	50238
192	10	52572
192	10	50138
192	10	50395
192	10	64672
192	10	50393
192	10	50561
192	10	50331
192	10	50072
192	10	52577
192	10	50007
192	10	50046
192	10	50609
192	10	50219
192	10	50102
192	10	50069
192	10	50133
192	10	50161
192	10	50026
192	10	50041
192	10	50160
192	10	50801
192	10	50521
192	10	50333
192	10	50632
192	10	50842
192	10	50530
192	10	52534
192	10	50166
192	10	50523
192	10	50070
192	10	50362
192	10	50947
192	10	50538
192	10	52569
192	10	50863
192	10	50563
192	10	50149
192	10	51465
192	10	50841
192	10	50148
192	10	50558
192	10	50369
192	10	50627
192	10	50234
192	10	51453
192	10	50363
192	10	50225
192	10	50153
192	10	50574
192	10	50130
192	10	50322
192	10	52543
192	10	50980
192	10	50262
192	10	50032
192	10	50010
192	10	50582
192	10	50303
192	10	50068
192	10	50155
192	10	51401
192	10	50835
192	10	50140
192	10	50060
192	10	50143
192	10	50320
192	10	51444
192	10	50306
192	10	50586
192	10	50107
192	10	50311
192	10	50213
192	10	50391
192	10	50251
192	10	50073
192	10	50249
192	10	50165
192	10	50543
192	10	50223
192	10	50520
192	10	50201
192	10	50023
192	10	52342
192	10	50025
192	10	50011
192	10	50840
192	10	50052
192	10	50529
192	10	50128
192	10	52552
192	10	50051
192	10	50340
192	10	50359
192	10	50316
192	10	52581
192	10	50269
192	10	50313
192	10	50108
192	10	50230
192	10	50242
192	10	50036
192	10	50029
192	10	50106
192	10	50021
192	10	50581
192	10	50009
192	10	50334
192	10	50837
192	10	63543
192	10	52560
192	10	50118
192	10	50276
192	10	50227
192	10	50126
192	10	50125
192	10	63442
192	10	50058
192	10	50548
192	10	52574
192	10	50545
192	10	50259
192	10	50312
192	10	50330
192	10	50066
192	10	50261
192	10	50074
192	10	50147
192	10	63432
192	10	50047
192	10	50003
192	10	50265
192	10	50062
192	10	50142
192	10	51433
192	10	50532
192	10	50254
192	10	50217
192	10	50328
192	10	50325
192	10	50169
192	10	50171
192	10	50034
192	10	50302
192	10	50257
192	10	50132
192	10	50275
192	10	50039
192	10	50109
192	10	50120
192	10	50075
192	10	51452
192	10	50211
192	10	51467
192	10	50212
192	10	50239
192	10	50214
192	10	52561
192	10	50518
192	10	50229
192	10	50174
192	10	50008
192	10	50040
192	10	50241
192	10	50252
192	10	50206
192	10	50305
192	10	50845
192	10	50167
192	10	50236
192	10	52221
192	10	63555
192	10	50266
192	10	50272
192	10	50273
192	10	51466
192	10	50862
192	10	50246
192	10	50258
192	10	50163
192	10	50309
192	10	50151
192	10	50621
192	10	50162
192	10	50157
192	10	50368
192	10	52537
192	10	50310
192	10	50250
192	10	50038
192	10	50329
192	10	50005
192	10	50364
192	10	50332
192	10	50233
192	10	51450
192	10	50360
192	10	50570
192	10	50519
192	10	50336
192	10	50347
192	10	50154
192	10	50394
192	10	52222
192	10	50006
192	10	50396
192	10	52531
192	10	50397
192	10	50146
192	10	50318
192	10	50861
192	10	50112
192	10	50152
192	10	50552
192	10	50849
192	10	50577
192	10	52570
192	10	50076
192	10	50207
192	10	50263
192	10	50139
192	10	50137
192	10	50067
192	10	50367
192	10	50111
192	10	52555
192	10	50216
192	10	50335
192	10	50516
192	10	50317
192	10	50830
192	10	50123
192	10	50218
192	10	50119
192	10	50049
192	10	50546
192	10	50222
192	10	50116
192	10	50533
192	10	50035
192	10	50304
192	10	50544
192	10	50301
192	10	50554
192	10	50278
192	10	50860
192	10	50141
192	10	50541
192	10	50131
192	10	50569
192	10	50115
192	10	50256
192	10	50244
192	10	50145
192	10	50042
192	10	50156
192	10	50232
192	10	50323
192	10	50361
192	10	50057
192	10	50599
192	10	50027
192	10	50129
192	10	50002
192	10	50078
192	10	50591
192	10	50571
192	10	50150
192	10	50240
192	10	50164
192	10	50173
192	10	50012
192	10	50122
192	10	50833
192	10	50652
192	10	51459
192	10	50271
